study_stage,panel_year,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,node_id,html_url,state,outcome,created_at,updated_at,closed_at,merged_at,author_login,author_github_type,author_association,author_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,comments_count,labels,population_items,selected_items,inclusion_probability,sampling_weight,frame_min_number,frame_max_number,sampling_seed,sampling_method,collected_at
year_2025_m5_m8,2025,2025-05-01,2025-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,issue,32283,I_kwDOIPDwls7C8XOO,https://github.com/langchain-ai/langchain/issues/32283,open,open,2025-07-28T16:34:18Z,2026-08-28T18:13:09Z,,,sglebs,User,NONE,human_account,,no,,10,bug|external|help wanted|qdrant,1425,30,0.02105263,47.5,31085,32741,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:43.169930+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,32029,PR_kwDOIPDwls6e1Yeu,https://github.com/langchain-ai/langchain/pull/32029,closed,merged,2025-07-14T16:37:44Z,2025-10-27T23:21:07Z,2025-07-14T19:19:36Z,2025-07-14T19:19:36Z,cbornet,User,COLLABORATOR,human_account,,no,,3,,1425,30,0.02105263,47.5,31085,32741,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:43.169930+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,31994,PR_kwDOIPDwls6eoNG4,https://github.com/langchain-ai/langchain/pull/31994,closed,merged,2025-07-12T14:04:26Z,2025-09-09T00:51:34Z,2025-09-08T21:47:22Z,2025-09-08T21:47:22Z,cbornet,User,COLLABORATOR,human_account,,no,,3,,1425,30,0.02105263,47.5,31085,32741,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:43.169930+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,31659,PR_kwDOIPDwls6bHgkp,https://github.com/langchain-ai/langchain/pull/31659,closed,merged,2025-06-18T17:17:25Z,2025-06-25T18:49:04Z,2025-06-25T18:49:02Z,2025-06-25T18:49:02Z,ccurme,User,COLLABORATOR,human_account,,no,,4,,1425,30,0.02105263,47.5,31085,32741,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:43.169930+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,32585,PR_kwDOIPDwls6kFv77,https://github.com/langchain-ai/langchain/pull/32585,closed,merged,2025-08-18T11:41:35Z,2025-09-08T14:16:22Z,2025-09-08T14:16:20Z,2025-09-08T14:16:20Z,dependabot[bot],Bot,CONTRIBUTOR,automation_bot,,no,,3,dependencies|github_actions|infra,1425,30,0.02105263,47.5,31085,32741,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:43.169930+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,32076,PR_kwDOIPDwls6fRaED,https://github.com/langchain-ai/langchain/pull/32076,closed,merged,2025-07-16T22:44:25Z,2025-07-16T22:52:07Z,2025-07-16T22:45:32Z,2025-07-16T22:45:32Z,mdrxy,User,MEMBER,human_account,,no,,3,,1425,30,0.02105263,47.5,31085,32741,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:43.169930+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,issue,31486,I_kwDOIPDwls65s9Rz,https://github.com/langchain-ai/langchain/issues/31486,closed,closed,2025-06-03T22:09:59Z,2026-01-22T20:58:02Z,2025-06-10T17:36:57Z,,andy-fong,User,NONE,human_account,,no,,1,bug|external|investigate,1425,30,0.02105263,47.5,31085,32741,260829,uniform_issue_number_rejection_sample,2026-08-30T16:58:43.169930+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,39729,PR_kwDOIPDwls8AAAABANDVwQ,https://github.com/langchain-ai/langchain/pull/39729,closed,merged,2026-08-18T21:43:19Z,2026-08-18T22:00:39Z,2026-08-18T22:00:37Z,2026-08-18T22:00:37Z,ccurme,User,COLLABORATOR,human_account,open-swe,no,,0,exa|fix|integration|internal|mistralai|nomic|size: XS,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,38810,PR_kwDOIPDwls7wtRNS,https://github.com/langchain-ai/langchain/pull/38810,closed,merged,2026-07-12T08:45:08Z,2026-07-12T21:59:22Z,2026-07-12T21:59:20Z,2026-07-12T21:59:20Z,langchain-oss-model-profiles[bot],Bot,CONTRIBUTOR,automation_bot,,no,,0,bot|infra|integration|internal|model-profiles|openrouter|size: XS,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,37607,PR_kwDOIPDwls7eB0rg,https://github.com/langchain-ai/langchain/pull/37607,closed,closed_unmerged,2026-05-21T16:51:41Z,2026-05-21T16:53:47Z,2026-05-21T16:52:15Z,,jvsfrancisco,User,NONE,human_account,,no,,1,core|external|fix|missing-issue-link|new-contributor|size: XS,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,39608,PR_kwDOIPDwls798nUJ,https://github.com/langchain-ai/langchain/pull/39608,closed,closed_unmerged,2026-08-12T08:25:37Z,2026-08-12T08:26:08Z,2026-08-12T08:26:08Z,,chjnett,User,NONE,human_account,,no,,1,documentation|external|missing-issue-link|new-contributor|size: XS,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,38200,PR_kwDOIPDwls7nF-p-,https://github.com/langchain-ai/langchain/pull/38200,closed,closed_unmerged,2026-06-16T16:08:07Z,2026-06-16T16:08:56Z,2026-06-16T16:08:56Z,,786-aquib,User,NONE,human_account,,no,,1,external|feature|integration|langchain|missing-issue-link|new-contributor|ollama|size: M,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,38122,PR_kwDOIPDwls7l_nOp,https://github.com/langchain-ai/langchain/pull/38122,closed,merged,2026-06-13T02:07:06Z,2026-06-13T02:19:42Z,2026-06-13T02:19:40Z,2026-06-13T02:19:40Z,mdrxy,User,MEMBER,human_account,,no,,0,integration|internal|openai|refactor|size: M,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,issue,37215,I_kwDOIPDwls8AAAABBZ_Iag,https://github.com/langchain-ai/langchain/issues/37215,closed,closed,2026-05-06T06:43:28Z,2026-06-05T19:38:13Z,2026-06-05T19:38:13Z,,Surajdutaa2003,User,NONE,human_account,,no,,7,external|feature request|langchain,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,39996,PR_kwDOIPDwls8AAAABBZR5Mg,https://github.com/langchain-ai/langchain/pull/39996,closed,closed_unmerged,2026-08-28T22:43:50Z,2026-08-29T00:14:12Z,2026-08-28T22:44:17Z,,Hotragn,User,NONE,human_account,,no,,1,external|fix|langchain|missing-issue-link|new-contributor|size: M,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,37572,PR_kwDOIPDwls7dZma4,https://github.com/langchain-ai/langchain/pull/37572,closed,closed_unmerged,2026-05-20T07:03:56Z,2026-05-20T07:04:27Z,2026-05-20T07:04:27Z,,paulxg12,User,NONE,human_account,,no,,1,external|fix|missing-issue-link|new-contributor|size: XS|text-splitters,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,39855,PR_kwDOIPDwls8AAAABAr2BVg,https://github.com/langchain-ai/langchain/pull/39855,closed,closed_unmerged,2026-08-23T05:08:08Z,2026-08-23T05:08:31Z,2026-08-23T05:08:31Z,,medisean,User,NONE,human_account,,no,,1,core|external|missing-issue-link|new-contributor|size: XS|text-splitters,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,38460,PR_kwDOIPDwls7qti6p,https://github.com/langchain-ai/langchain/pull/38460,closed,closed_unmerged,2026-06-25T19:28:12Z,2026-06-25T19:28:42Z,2026-06-25T19:28:42Z,,C1-BA-B1-F3,User,NONE,human_account,,no,,1,anthropic|external|fix|integration|missing-issue-link|new-contributor|size: S,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,37662,PR_kwDOIPDwls7euges,https://github.com/langchain-ai/langchain/pull/37662,closed,closed_unmerged,2026-05-24T04:17:45Z,2026-05-24T04:20:25Z,2026-05-24T04:18:07Z,,Alexxigang,User,NONE,human_account,,no,,2,external|fix|langchain|missing-issue-link|new-contributor|size: S,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,37957,PR_kwDOIPDwls7jxRrc,https://github.com/langchain-ai/langchain/pull/37957,closed,closed_unmerged,2026-06-08T05:47:26Z,2026-06-08T05:47:56Z,2026-06-08T05:47:56Z,,lohitkolluri,User,NONE,human_account,,no,,1,core|external|fix|missing-issue-link|new-contributor|size: S,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,38781,PR_kwDOIPDwls7wN6nM,https://github.com/langchain-ai/langchain/pull/38781,closed,merged,2026-07-10T14:43:34Z,2026-07-18T12:04:15Z,2026-07-14T13:02:36Z,2026-07-14T13:02:36Z,ccurme,User,COLLABORATOR,human_account,,no,,2,feature|internal|langchain|size: M,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,38921,PR_kwDOIPDwls7zSIVA,https://github.com/langchain-ai/langchain/pull/38921,closed,closed_unmerged,2026-07-18T07:57:16Z,2026-07-18T07:57:45Z,2026-07-18T07:57:45Z,,sergioperezcheco,User,CONTRIBUTOR,human_account,,no,,1,core|external|fix|missing-issue-link|new-contributor|size: S,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,issue,37468,I_kwDOIPDwls8AAAABCc7xbg,https://github.com/langchain-ai/langchain/issues/37468,closed,closed,2026-05-16T10:08:33Z,2026-05-16T10:08:45Z,2026-05-16T10:08:45Z,,chenyuan35,User,NONE,human_account,,no,,1,external,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,37139,PR_kwDOIPDwls7XftzO,https://github.com/langchain-ai/langchain/pull/37139,closed,merged,2026-05-01T18:14:58Z,2026-05-01T18:16:42Z,2026-05-01T18:16:40Z,2026-05-01T18:16:39Z,mdrxy,User,MEMBER,human_account,,no,,0,dependencies|integration|internal|openrouter|release|size: XS,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,39158,PR_kwDOIPDwls74tsox,https://github.com/langchain-ai/langchain/pull/39158,closed,closed_unmerged,2026-07-30T20:22:59Z,2026-07-30T20:28:11Z,2026-07-30T20:23:26Z,,ShiroKSH,User,NONE,human_account,,no,,2,core|external|fix|missing-issue-link|new-contributor|size: XS,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,issue,37657,I_kwDOIPDwls8AAAABDNQobg,https://github.com/langchain-ai/langchain/issues/37657,closed,closed,2026-05-24T02:03:00Z,2026-05-26T14:34:24Z,2026-05-26T14:33:50Z,,vdineshk,User,NONE,human_account,,no,,16,external|feature request|langchain,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,39204,PR_kwDOIPDwls75uuf3,https://github.com/langchain-ai/langchain/pull/39204,closed,merged,2026-08-02T20:33:01Z,2026-08-02T20:59:35Z,2026-08-02T20:59:33Z,2026-08-02T20:59:33Z,ccurme,User,COLLABORATOR,human_account,open-swe,no,,0,fix|integration|internal|openai|size: XS,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,37136,PR_kwDOIPDwls7Xd3vf,https://github.com/langchain-ai/langchain/pull/37136,closed,merged,2026-05-01T16:09:35Z,2026-05-01T18:20:17Z,2026-05-01T18:20:14Z,2026-05-01T18:20:14Z,nick-hollon-lc,User,CONTRIBUTOR,human_account,,no,,1,dependencies|feature|internal|langchain|size: M,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,issue,38605,I_kwDOIPDwls8AAAABHZBBQw,https://github.com/langchain-ai/langchain/issues/38605,closed,closed,2026-07-02T03:21:54Z,2026-07-02T03:22:06Z,2026-07-02T03:22:06Z,,Exploit-Garbage,User,NONE,human_account,,no,,1,external,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,39018,PR_kwDOIPDwls706Uky,https://github.com/langchain-ai/langchain/pull/39018,closed,closed_unmerged,2026-07-22T14:16:56Z,2026-07-22T14:17:33Z,2026-07-22T14:17:32Z,,saitejabandaru-in,User,NONE,human_account,,no,,1,core|external|fix|missing-issue-link|new-contributor|size: XS,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,38609,PR_kwDOIPDwls7tB3DX,https://github.com/langchain-ai/langchain/pull/38609,closed,closed_unmerged,2026-07-02T08:21:48Z,2026-07-15T23:47:00Z,2026-07-02T08:22:17Z,,krrishapatel,User,NONE,human_account,,no,,1,external|fix|integration|missing-issue-link|new-contributor|openai|size: S,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,issue,37520,I_kwDOIPDwls8AAAABCq1gbA,https://github.com/langchain-ai/langchain/issues/37520,closed,closed,2026-05-19T03:10:27Z,2026-05-19T03:12:02Z,2026-05-19T03:10:42Z,,10ishq,User,NONE,human_account,,no,,2,external|feature request,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,39931,PR_kwDOIPDwls8AAAABBD8CXg,https://github.com/langchain-ai/langchain/pull/39931,closed,closed_unmerged,2026-08-26T10:34:25Z,2026-08-26T10:34:52Z,2026-08-26T10:34:52Z,,seshan18,User,NONE,human_account,,no,,1,external|fix|integration|missing-issue-link|new-contributor|openai|size: XS,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,issue,39352,I_kwDOIPDwls8AAAABL_0bGQ,https://github.com/langchain-ai/langchain/issues/39352,closed,closed,2026-08-09T00:01:01Z,2026-08-09T00:01:12Z,2026-08-09T00:01:11Z,,123oqwe,User,NONE,human_account,,no,,1,external,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,38292,PR_kwDOIPDwls7ojO-Y,https://github.com/langchain-ai/langchain/pull/38292,closed,merged,2026-06-19T23:42:16Z,2026-06-20T02:09:56Z,2026-06-20T02:09:45Z,2026-06-20T02:09:45Z,dependabot[bot],Bot,CONTRIBUTOR,automation_bot,,no,,0,dependencies|infra|internal|python:uv|size: XS,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,37594,PR_kwDOIPDwls7dxPaY,https://github.com/langchain-ai/langchain/pull/37594,closed,closed_unmerged,2026-05-21T02:49:44Z,2026-05-21T02:50:10Z,2026-05-21T02:50:10Z,,CodeAgentCN,User,NONE,human_account,,no,,1,anthropic|external|fix|integration|missing-issue-link|new-contributor|size: XS|text-splitters,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,efficiency_panel_case,pull_request,38399,PR_kwDOIPDwls7qC8Jc,https://github.com/langchain-ai/langchain/pull/38399,closed,closed_unmerged,2026-06-24T09:54:00Z,2026-06-24T10:00:24Z,2026-06-24T09:54:28Z,,Harsh23Kashyap,User,NONE,human_account,,no,,2,anthropic|external|fix|integration|missing-issue-link|new-contributor|size: S,2639,30,0.01136794,87.966667,37114,39999,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:56.194468+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,30,langgenius/dify,llm_native,agent_framework,efficiency_panel_case,issue,6013,I_kwDOJVxJus6OmVMl,https://github.com/langgenius/dify/issues/6013,closed,closed,2024-07-05T11:24:20Z,2024-08-20T16:04:19Z,2024-08-20T16:04:18Z,,silence-pan84,User,NONE,human_account,,no,,1,,3127,30,0.00959386,104.233333,4035,7773,260829,uniform_issue_number_rejection_sample,2026-08-30T16:59:03.327657+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,30,langgenius/dify,llm_native,agent_framework,efficiency_panel_case,issue,4293,I_kwDOJVxJus6Iiabr,https://github.com/langgenius/dify/issues/4293,closed,closed,2024-05-11T06:43:17Z,2024-06-26T16:05:45Z,2024-06-26T16:05:45Z,,jianchaozhuang,User,NONE,human_account,,no,,0,💪 enhancement,3127,30,0.00959386,104.233333,4035,7773,260829,uniform_issue_number_rejection_sample,2026-08-30T16:59:03.327657+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,30,langgenius/dify,llm_native,agent_framework,efficiency_panel_case,pull_request,4158,PR_kwDOJVxJus5uvv1_,https://github.com/langgenius/dify/pull/4158,closed,merged,2024-05-07T10:51:46Z,2024-05-07T13:40:13Z,2024-05-07T13:00:44Z,2024-05-07T13:00:44Z,lawvs,User,CONTRIBUTOR,human_account,,no,,0,lgtm|size:S|🌊 feat:workflow|🐞 bug,3127,30,0.00959386,104.233333,4035,7773,260829,uniform_issue_number_rejection_sample,2026-08-30T16:59:03.327657+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,30,langgenius/dify,llm_native,agent_framework,efficiency_panel_case,issue,7184,I_kwDOJVxJus6Solm4,https://github.com/langgenius/dify/issues/7184,closed,closed,2024-08-12T06:06:19Z,2024-08-19T14:32:41Z,2024-08-19T14:32:41Z,,canbingzt,User,NONE,human_account,,no,,1,,3127,30,0.00959386,104.233333,4035,7773,260829,uniform_issue_number_rejection_sample,2026-08-30T16:59:03.327657+00:00
