study_stage,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,node_id,html_url,state,outcome,created_at,updated_at,closed_at,merged_at,author_login,author_github_type,author_association,author_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,comments_count,labels,population_items,selected_items,inclusion_probability,sampling_weight,frame_min_number,frame_max_number,sampling_seed,sampling_method,collected_at
launch_120d,2022-10-17,2023-02-13,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,241,PR_kwDOIPDwls5EG1s7,https://github.com/langchain-ai/langchain/pull/241,closed,merged,2022-12-02T01:58:00Z,2022-12-02T20:28:22Z,2022-12-02T20:28:22Z,2022-12-02T20:28:22Z,thecooltechguy,User,CONTRIBUTOR,human_account,,no,,0,,1014,30,0.0295858,33.8,1,1027,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:22.934788+00:00
launch_120d,2022-10-17,2023-02-13,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,issue,183,I_kwDOIPDwls5XPVkd,https://github.com/langchain-ai/langchain/issues/183,closed,closed,2022-11-24T17:17:37Z,2022-11-26T14:49:27Z,2022-11-26T14:49:27Z,,hwchase17,User,CONTRIBUTOR,human_account,,no,,0,,1014,30,0.0295858,33.8,1,1027,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:22.934788+00:00
launch_120d,2022-10-17,2023-02-13,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,422,PR_kwDOIPDwls5GKtc8,https://github.com/langchain-ai/langchain/pull/422,closed,merged,2022-12-25T08:23:55Z,2022-12-26T18:08:21Z,2022-12-26T18:08:21Z,2022-12-26T18:08:21Z,j-csc,User,CONTRIBUTOR,human_account,,no,,1,,1014,30,0.0295858,33.8,1,1027,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:22.934788+00:00
launch_120d,2022-10-17,2023-02-13,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,issue,930,I_kwDOIPDwls5d3np2,https://github.com/langchain-ai/langchain/issues/930,closed,closed,2023-02-07T18:52:23Z,2023-09-25T16:19:27Z,2023-09-25T16:19:27Z,,solyarisoftware,User,NONE,human_account,,no,,2,documentation,1014,30,0.0295858,33.8,1,1027,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:22.934788+00:00
launch_120d,2022-10-17,2023-02-13,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,593,PR_kwDOIPDwls5HPzki,https://github.com/langchain-ai/langchain/pull/593,closed,merged,2023-01-12T13:36:42Z,2023-01-12T14:16:28Z,2023-01-12T14:16:28Z,2023-01-12T14:16:28Z,marcgreen,User,CONTRIBUTOR,human_account,,no,,0,,1014,30,0.0295858,33.8,1,1027,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:22.934788+00:00
launch_120d,2022-10-17,2023-02-13,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,141,PR_kwDOIPDwls5C5Wm1,https://github.com/langchain-ai/langchain/pull/141,closed,merged,2022-11-15T04:33:51Z,2022-11-15T05:30:35Z,2022-11-15T05:30:34Z,2022-11-15T05:30:34Z,hwchase17,User,CONTRIBUTOR,human_account,,no,,0,,1014,30,0.0295858,33.8,1,1027,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:22.934788+00:00
launch_120d,2022-10-17,2023-02-13,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,537,PR_kwDOIPDwls5GppVs,https://github.com/langchain-ai/langchain/pull/537,closed,merged,2023-01-04T19:05:34Z,2023-01-06T14:40:33Z,2023-01-06T14:40:32Z,2023-01-06T14:40:32Z,hwchase17,User,CONTRIBUTOR,human_account,,no,,0,,1014,30,0.0295858,33.8,1,1027,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:22.934788+00:00
launch_120d,2022-10-17,2023-02-13,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,488,PR_kwDOIPDwls5GX5jN,https://github.com/langchain-ai/langchain/pull/488,closed,merged,2022-12-30T03:53:15Z,2022-12-30T19:43:29Z,2022-12-30T19:43:28Z,2022-12-30T19:43:28Z,hwchase17,User,CONTRIBUTOR,human_account,,no,,0,,1014,30,0.0295858,33.8,1,1027,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:22.934788+00:00
launch_120d,2022-10-17,2023-02-13,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,139,PR_kwDOIPDwls5C3N8T,https://github.com/langchain-ai/langchain/pull/139,closed,merged,2022-11-14T18:09:55Z,2022-11-14T19:35:02Z,2022-11-14T19:34:08Z,2022-11-14T19:34:08Z,obi1kenobi,User,CONTRIBUTOR,human_account,,no,,0,,1014,30,0.0295858,33.8,1,1027,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:22.934788+00:00
launch_120d,2022-10-17,2023-02-13,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,694,PR_kwDOIPDwls5ISMxD,https://github.com/langchain-ai/langchain/pull/694,closed,merged,2023-01-22T20:52:15Z,2023-01-23T12:04:50Z,2023-01-22T22:48:21Z,2023-01-22T22:48:21Z,SauravMaheshkar,User,CONTRIBUTOR,human_account,,no,,1,,1014,30,0.0295858,33.8,1,1027,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:22.934788+00:00
launch_120d,2022-10-17,2023-02-13,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,issue,931,I_kwDOIPDwls5d3qGX,https://github.com/langchain-ai/langchain/issues/931,closed,closed,2023-02-07T19:01:19Z,2023-05-24T06:20:49Z,2023-05-24T06:20:49Z,,JohnShahawy,User,NONE,human_account,,no,,6,,1014,30,0.0295858,33.8,1,1027,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:22.934788+00:00
launch_120d,2022-10-17,2023-02-13,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,393,PR_kwDOIPDwls5F62bS,https://github.com/langchain-ai/langchain/pull/393,closed,merged,2022-12-21T01:39:36Z,2022-12-22T01:46:42Z,2022-12-22T01:46:42Z,2022-12-22T01:46:42Z,hwchase17,User,CONTRIBUTOR,human_account,,no,,0,,1014,30,0.0295858,33.8,1,1027,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:22.934788+00:00
launch_120d,2022-10-17,2023-02-13,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,601,PR_kwDOIPDwls5HSW4v,https://github.com/langchain-ai/langchain/pull/601,closed,merged,2023-01-12T23:19:27Z,2023-01-13T05:15:51Z,2023-01-13T05:15:51Z,2023-01-13T05:15:51Z,babbldev,User,CONTRIBUTOR,human_account,,no,,0,,1014,30,0.0295858,33.8,1,1027,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:22.934788+00:00
launch_120d,2022-10-17,2023-02-13,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,766,PR_kwDOIPDwls5IrowD,https://github.com/langchain-ai/langchain/pull/766,closed,merged,2023-01-27T14:23:43Z,2023-01-28T16:20:26Z,2023-01-28T16:20:26Z,2023-01-28T16:20:26Z,amosjyng,User,CONTRIBUTOR,human_account,,no,,0,,1014,30,0.0295858,33.8,1,1027,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:22.934788+00:00
launch_120d,2022-10-17,2023-02-13,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,211,PR_kwDOIPDwls5DxJXh,https://github.com/langchain-ai/langchain/pull/211,closed,merged,2022-11-28T03:49:59Z,2022-11-28T03:51:12Z,2022-11-28T03:51:11Z,2022-11-28T03:51:11Z,hwchase17,User,CONTRIBUTOR,human_account,,no,,0,,1014,30,0.0295858,33.8,1,1027,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:22.934788+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,33399,PR_kwDOIPDwls6s-Ksm,https://github.com/langchain-ai/langchain/pull/33399,closed,closed_unmerged,2025-10-09T20:46:25Z,2025-10-10T02:53:24Z,2025-10-10T02:53:24Z,,eyurtsev,User,COLLABORATOR,human_account,,no,,0,infra|langchain|v1,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,issue,33898,I_kwDOIPDwls7WyhUA,https://github.com/langchain-ai/langchain/issues/33898,open,open,2025-11-08T13:36:20Z,2026-08-18T09:24:21Z,,,adeptofvoltron,User,NONE,human_account,,no,,4,external|feature request|text-splitters,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,33843,PR_kwDOIPDwls6xuaKd,https://github.com/langchain-ai/langchain/pull/33843,closed,merged,2025-11-05T19:14:59Z,2026-01-22T21:33:40Z,2025-11-05T19:22:21Z,2025-11-05T19:22:21Z,mdrxy,User,MEMBER,human_account,,no,,0,infra|internal,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,32938,PR_kwDOIPDwls6oe259,https://github.com/langchain-ai/langchain/pull/32938,closed,merged,2025-09-14T12:29:11Z,2025-09-15T01:38:51Z,2025-09-15T01:38:51Z,2025-09-15T01:38:51Z,JadenKim-dev,User,CONTRIBUTOR,human_account,,no,,2,,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,33946,PR_kwDOIPDwls6zQ0Ld,https://github.com/langchain-ai/langchain/pull/33946,closed,merged,2025-11-13T16:18:53Z,2026-01-22T21:31:41Z,2025-11-13T16:24:40Z,2025-11-13T16:24:40Z,mdrxy,User,MEMBER,human_account,,no,,1,deepseek|dependencies|integration|internal|release,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,33039,PR_kwDOIPDwls6prql5,https://github.com/langchain-ai/langchain/pull/33039,closed,merged,2025-09-21T04:37:37Z,2025-09-21T04:38:01Z,2025-09-21T04:37:59Z,2025-09-21T04:37:59Z,mdrxy,User,MEMBER,human_account,,no,,1,fix,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,33072,PR_kwDOIPDwls6qMXqL,https://github.com/langchain-ai/langchain/pull/33072,closed,merged,2025-09-24T04:34:35Z,2025-09-24T04:35:02Z,2025-09-24T04:35:00Z,2025-09-24T04:35:00Z,mdrxy,User,MEMBER,human_account,,no,,1,infra,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,33512,PR_kwDOIPDwls6t_uhD,https://github.com/langchain-ai/langchain/pull/33512,closed,merged,2025-10-16T02:57:36Z,2025-10-16T14:56:43Z,2025-10-16T14:56:42Z,2025-10-16T14:56:42Z,eyurtsev,User,COLLABORATOR,human_account,,no,,0,fix|langchain|v1,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,33660,PR_kwDOIPDwls6vinEL,https://github.com/langchain-ai/langchain/pull/33660,closed,merged,2025-10-24T15:04:13Z,2025-10-24T15:10:20Z,2025-10-24T15:10:06Z,2025-10-24T15:10:06Z,ccurme,User,COLLABORATOR,human_account,,no,,1,core|fix,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,33678,PR_kwDOIPDwls6vw07K,https://github.com/langchain-ai/langchain/pull/33678,closed,merged,2025-10-26T18:53:18Z,2025-11-07T22:14:13Z,2025-11-07T22:14:13Z,2025-11-07T22:14:13Z,npage902,User,CONTRIBUTOR,human_account,,no,,2,core|fix|langchain|langchain-classic,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,issue,32779,I_kwDOIPDwls7JHsiM,https://github.com/langchain-ai/langchain/issues/32779,closed,closed,2025-09-02T03:08:01Z,2026-01-23T17:57:57Z,2026-01-23T17:57:57Z,,Sheile,User,NONE,human_account,,no,,3,bug|external,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,issue,34400,I_kwDOIPDwls7eyBxM,https://github.com/langchain-ai/langchain/issues/34400,closed,closed,2025-12-17T07:12:09Z,2026-06-05T20:03:49Z,2026-06-05T20:03:49Z,,jedimark2,User,NONE,human_account,,no,,1,bug|external|langchain|openai,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,33098,PR_kwDOIPDwls6qXtq7,https://github.com/langchain-ai/langchain/pull/33098,closed,merged,2025-09-24T21:01:38Z,2025-09-24T21:02:55Z,2025-09-24T21:02:54Z,2025-09-24T21:02:54Z,sydney-runkle,User,COLLABORATOR,human_account,,no,,1,dependencies|langchain|release|v1,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,32891,PR_kwDOIPDwls6n3O3J,https://github.com/langchain-ai/langchain/pull/32891,closed,merged,2025-09-10T17:41:27Z,2025-09-10T18:04:29Z,2025-09-10T18:04:27Z,2025-09-10T18:04:27Z,ccurme,User,COLLABORATOR,human_account,,no,,3,,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,33662,PR_kwDOIPDwls6vitpk,https://github.com/langchain-ai/langchain/pull/33662,closed,closed_unmerged,2025-10-24T15:13:18Z,2025-12-27T07:02:18Z,2025-12-27T07:02:17Z,,KaparthyReddy,User,CONTRIBUTOR,human_account,,no,,2,deepseek|fix|integration|openai,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,issue,1395,I_kwDOLO1trc7bgCWA,https://github.com/langchain-ai/langchain-google/issues/1395,closed,closed,2025-11-24T11:50:47Z,2025-12-03T21:04:57Z,2025-12-03T21:04:57Z,,alejandroem1,User,NONE,human_account,,no,,2,bug|vertexai,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,33496,PR_kwDOIPDwls6t51TY,https://github.com/langchain-ai/langchain/pull/33496,closed,merged,2025-10-15T14:41:14Z,2025-10-15T14:43:11Z,2025-10-15T14:43:10Z,2025-10-15T14:43:10Z,ccurme,User,COLLABORATOR,human_account,,no,,0,feature|standard-tests,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,33351,PR_kwDOIPDwls6sujTo,https://github.com/langchain-ai/langchain/pull/33351,closed,merged,2025-10-08T15:25:39Z,2025-10-09T13:04:29Z,2025-10-09T13:04:27Z,2025-10-09T13:04:27Z,ccurme,User,COLLABORATOR,human_account,,no,,1,core|fix,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,33200,PR_kwDOIPDwls6rrIGz,https://github.com/langchain-ai/langchain/pull/33200,closed,merged,2025-10-02T02:29:42Z,2025-10-02T02:34:37Z,2025-10-02T02:31:21Z,2025-10-02T02:31:21Z,mdrxy,User,MEMBER,human_account,,no,,2,dependencies|integration|release,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,33536,PR_kwDOIPDwls6uKm7d,https://github.com/langchain-ai/langchain/pull/33536,closed,merged,2025-10-16T20:13:05Z,2025-10-16T20:21:40Z,2025-10-16T20:21:38Z,2025-10-16T20:21:38Z,mdrxy,User,MEMBER,human_account,,no,,1,dependencies|integration|release,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,32789,PR_kwDOIPDwls6me0T-,https://github.com/langchain-ai/langchain/pull/32789,closed,merged,2025-09-02T15:26:33Z,2025-09-02T16:13:14Z,2025-09-02T16:13:12Z,2025-09-02T16:13:12Z,sydney-runkle,User,COLLABORATOR,human_account,,no,,3,,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,32902,PR_kwDOIPDwls6oGpW3,https://github.com/langchain-ai/langchain/pull/32902,closed,merged,2025-09-11T19:27:24Z,2025-09-11T19:53:14Z,2025-09-11T19:53:13Z,2025-09-11T19:53:13Z,mdrxy,User,MEMBER,human_account,,no,,3,integration|release,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,issue,34156,I_kwDOIPDwls7bYK0x,https://github.com/langchain-ai/langchain/issues/34156,closed,closed,2025-12-01T11:26:57Z,2026-01-22T20:45:29Z,2025-12-12T18:44:21Z,,thisisayushg,User,NONE,human_account,,no,,6,bug|core|external|langchain|openai,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,33671,PR_kwDOIPDwls6vtH9Z,https://github.com/langchain-ai/langchain/pull/33671,closed,merged,2025-10-25T23:51:47Z,2025-10-27T15:13:55Z,2025-10-27T15:13:55Z,2025-10-27T15:13:55Z,arun-geek,User,CONTRIBUTOR,human_account,,no,,1,integration|refactor,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,33470,PR_kwDOIPDwls6tkO3o,https://github.com/langchain-ai/langchain/pull/33470,closed,merged,2025-10-14T01:09:30Z,2025-10-14T13:56:57Z,2025-10-14T13:56:55Z,2025-10-14T13:56:55Z,mdrxy,User,MEMBER,human_account,,no,,0,documentation|langchain|v1,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
previous_2025q4,2025-09-01,2025-12-31,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,issue,33672,I_kwDOIPDwls7TyDde,https://github.com/langchain-ai/langchain/issues/33672,closed,closed,2025-10-26T00:01:51Z,2026-06-11T07:28:40Z,2026-06-11T07:28:40Z,,CodeXiaoHan,User,NONE,human_account,,no,,15,external|feature request|openai,1691,30,0.01774098,56.366667,32774,34556,260829,uniform_issue_number_rejection_sample,2026-08-29T09:06:39.830847+00:00
