study_stage,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,html_url,outcome,created_at,closed_at,merged_at,author_login,author_association,opener_class,explicit_ai_assistance_disclosure,known_automation_bot_present,agent_participation_present,coding_agent_present,review_agent_present,support_or_security_agent_present,conventional_automation_present,agent_participation_opened_thread,agent_participation_response_present,agent_review_event_present,human_account_review_event_present,maintainer_account_review_event_present,agent_change_request_present,human_account_change_request_present,agent_gate_event_present,agent_visible_events,identity_candidate_present,human_account_present_any,human_account_present_in_conversation,maintainer_account_present,automation_only_visible_thread,response_only_automation,no_human_account_response,no_maintainer_account_response,visible_response_events,comments,reviews,changes_requested_reviews,review_observed,post_review_commit_observed,change_request_observed,change_request_followed_by_commit,conversation_actor_count,conversation_class_switches,first_visible_response_hours,first_human_account_response_hours,first_maintainer_account_response_hours,commits,commits_after_first_review,gate_actor_login,gate_actor_class,gate_actor_role,gate_actor_association,human_account_gate,maintainer_account_gate,agent_gate,external_author,fixed_maturity_eligible,resolution_days,sampling_weight
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,38781,https://github.com/langchain-ai/langchain/pull/38781,merged,2026-07-10T14:43:34Z,2026-07-14T13:02:36Z,2026-07-14T13:02:36Z,ccurme,COLLABORATOR,human_account,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,no,4,no,yes,yes,yes,no,no,no,no,9,13,5,0,yes,yes,no,no,5,2,0.112,72.009,72.009,4,3,ccurme,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,3.93,87.966667
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,38921,https://github.com/langchain-ai/langchain/pull/38921,closed_unmerged,2026-07-18T07:57:16Z,2026-07-18T07:57:45Z,,sergioperezcheco,CONTRIBUTOR,human_account,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,2,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.008,,,1,0,github-actions[bot],automation_bot,conventional_automation,CONTRIBUTOR,no,no,no,yes,no,0.0,87.966667
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,issue,37468,https://github.com/langchain-ai/langchain/issues/37468,closed,2026-05-16T10:08:33Z,2026-05-16T10:08:45Z,,chenyuan35,NONE,human_account,no,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,no,yes,2,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.003,,,0,0,langchain-oss-automated-triage[bot],automation_bot,support_agent,NONE,no,no,yes,yes,yes,0.0,87.966667
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,37139,https://github.com/langchain-ai/langchain/pull/37139,merged,2026-05-01T18:14:58Z,2026-05-01T18:16:40Z,2026-05-01T18:16:39Z,mdrxy,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,mdrxy,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.001,87.966667
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,39158,https://github.com/langchain-ai/langchain/pull/39158,closed_unmerged,2026-07-30T20:22:59Z,2026-07-30T20:23:26Z,,ShiroKSH,NONE,human_account,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,2,no,yes,yes,no,no,yes,yes,yes,2,2,0,0,no,no,no,no,3,1,0.007,,,1,0,github-actions[bot],automation_bot,conventional_automation,CONTRIBUTOR,no,no,no,yes,no,0.0,87.966667
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,issue,37657,https://github.com/langchain-ai/langchain/issues/37657,closed,2026-05-24T02:03:00Z,2026-05-26T14:33:50Z,,vdineshk,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,yes,yes,yes,yes,no,no,no,no,14,16,0,0,no,no,no,no,7,6,3.74,3.74,60.514,0,0,mdrxy,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,2.521,87.966667
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,39204,https://github.com/langchain-ai/langchain/pull/39204,merged,2026-08-02T20:33:01Z,2026-08-02T20:59:33Z,2026-08-02T20:59:33Z,ccurme,COLLABORATOR,human_account,no,yes,yes,yes,no,no,yes,no,yes,yes,no,no,no,no,no,1,no,yes,yes,yes,no,yes,yes,yes,1,0,1,0,yes,no,no,no,2,1,0.348,,,1,0,ccurme,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,0.018,87.966667
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,37136,https://github.com/langchain-ai/langchain/pull/37136,merged,2026-05-01T16:09:35Z,2026-05-01T18:20:14Z,2026-05-01T18:20:14Z,nick-hollon-lc,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.049,,,3,0,nick-hollon-lc,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.091,87.966667
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,issue,38605,https://github.com/langchain-ai/langchain/issues/38605,closed,2026-07-02T03:21:54Z,2026-07-02T03:22:06Z,,Exploit-Garbage,NONE,human_account,no,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,no,yes,2,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.003,,,0,0,langchain-oss-automated-triage[bot],automation_bot,support_agent,NONE,no,no,yes,yes,no,0.0,87.966667
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,39018,https://github.com/langchain-ai/langchain/pull/39018,closed_unmerged,2026-07-22T14:16:56Z,2026-07-22T14:17:32Z,,saitejabandaru-in,NONE,human_account,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,2,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.01,,,1,0,github-actions[bot],automation_bot,conventional_automation,CONTRIBUTOR,no,no,no,yes,no,0.0,87.966667
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,38609,https://github.com/langchain-ai/langchain/pull/38609,closed_unmerged,2026-07-02T08:21:48Z,2026-07-02T08:22:17Z,,krrishapatel,NONE,human_account,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,2,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.008,,,1,0,github-actions[bot],automation_bot,conventional_automation,CONTRIBUTOR,no,no,no,yes,no,0.0,87.966667
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,issue,37520,https://github.com/langchain-ai/langchain/issues/37520,closed,2026-05-19T03:10:27Z,2026-05-19T03:10:42Z,,10ishq,NONE,human_account,no,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,no,yes,2,no,yes,yes,no,no,yes,yes,yes,1,2,0,0,no,no,no,no,2,2,0.004,,,0,0,langchain-oss-automated-triage[bot],automation_bot,support_agent,NONE,no,no,yes,yes,yes,0.0,87.966667
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,39931,https://github.com/langchain-ai/langchain/pull/39931,closed_unmerged,2026-08-26T10:34:25Z,2026-08-26T10:34:52Z,,seshan18,NONE,human_account,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,2,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.007,,,2,0,github-actions[bot],automation_bot,conventional_automation,CONTRIBUTOR,no,no,no,yes,no,0.0,87.966667
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,issue,39352,https://github.com/langchain-ai/langchain/issues/39352,closed,2026-08-09T00:01:01Z,2026-08-09T00:01:11Z,,123oqwe,NONE,human_account,no,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,no,yes,2,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.003,,,0,0,langchain-oss-automated-triage[bot],automation_bot,support_agent,NONE,no,no,yes,yes,no,0.0,87.966667
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,38292,https://github.com/langchain-ai/langchain/pull/38292,merged,2026-06-19T23:42:16Z,2026-06-20T02:09:45Z,2026-06-20T02:09:45Z,dependabot[bot],CONTRIBUTOR,automation_bot,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,no,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,mdrxy,human_account,not_automation,MEMBER,yes,yes,no,yes,no,0.102,87.966667
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,37594,https://github.com/langchain-ai/langchain/pull/37594,closed_unmerged,2026-05-21T02:49:44Z,2026-05-21T02:50:10Z,,CodeAgentCN,NONE,candidate_review,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,2,yes,no,no,no,unknown,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.007,,,2,0,github-actions[bot],automation_bot,conventional_automation,CONTRIBUTOR,no,no,no,yes,yes,0.0,87.966667
current_2026m5_m8,2026-05-01,2026-08-28,76,langchain-ai/langchain,llm_native,agent_framework,deep_representative_case,pull_request,38399,https://github.com/langchain-ai/langchain/pull/38399,closed_unmerged,2026-06-24T09:54:00Z,2026-06-24T09:54:28Z,,Harsh23Kashyap,NONE,human_account,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,2,no,yes,yes,no,no,yes,yes,yes,1,2,0,0,no,no,no,no,2,2,0.008,,,1,0,github-actions[bot],automation_bot,conventional_automation,CONTRIBUTOR,no,no,no,yes,no,0.0,87.966667
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,pull_request,760,https://github.com/langgenius/dify/pull/760,merged,2023-08-06T08:21:30Z,2023-08-06T08:21:35Z,2023-08-06T08:21:35Z,takatost,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,takatost,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.0,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,36,https://github.com/langgenius/dify/issues/36,closed,2023-05-16T04:42:54Z,2023-05-17T04:14:48Z,,chllei,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,1,0,0,no,no,no,no,2,0,0.259,0.259,,0,0,chllei,human_account,not_automation,NONE,yes,no,no,yes,yes,0.98,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,694,https://github.com/langgenius/dify/issues/694,closed,2023-07-31T11:33:31Z,2023-08-14T11:30:18Z,,zdm0100,NONE,human_account,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,4,no,yes,yes,yes,no,no,no,no,4,4,0,0,no,no,no,no,5,0,14.876,14.876,14.876,0,0,crazywoola,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,13.998,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,pull_request,487,https://github.com/langgenius/dify/pull/487,merged,2023-06-29T04:28:58Z,2023-07-05T03:00:21Z,2023-07-05T03:00:21Z,takatost,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,takatost,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,5.938,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,pull_request,533,https://github.com/langgenius/dify/pull/533,merged,2023-07-08T05:34:37Z,2023-07-11T07:21:20Z,2023-07-11T07:21:20Z,crazywoola,MEMBER,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,yes,no,no,no,yes,2,0,2,0,yes,no,no,no,3,0,73.739,73.739,,12,0,zxhlyh,human_account,not_automation,CONTRIBUTOR,yes,no,no,no,yes,3.074,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,693,https://github.com/langgenius/dify/issues/693,closed,2023-07-31T08:53:44Z,2023-08-14T11:27:51Z,,vual,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,2,0,0,no,no,no,no,3,0,335.132,335.132,338.569,0,0,crazywoola,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,14.107,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,pull_request,58,https://github.com/langgenius/dify/pull/58,merged,2023-05-16T14:57:00Z,2023-05-16T14:58:13Z,2023-05-16T14:58:13Z,takatost,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,takatost,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.001,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,60,https://github.com/langgenius/dify/issues/60,closed,2023-05-16T17:37:11Z,2023-05-17T09:15:47Z,,jingxiang,NONE,human_account,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,1,no,yes,yes,no,no,no,no,yes,7,7,0,0,no,no,no,no,6,0,8.553,8.553,,0,0,jingxiang,human_account,not_automation,NONE,yes,no,no,yes,yes,0.652,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,pull_request,199,https://github.com/langgenius/dify/pull/199,merged,2023-05-25T09:36:57Z,2023-05-25T09:43:42Z,2023-05-25T09:43:42Z,crazywoola,MEMBER,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,yes,no,no,no,yes,1,0,1,0,yes,no,no,no,2,0,0.103,0.103,,2,0,crazywoola,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.005,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,521,https://github.com/langgenius/dify/issues/521,closed,2023-07-05T09:46:44Z,2023-08-07T14:18:44Z,,bravemay,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,2,0,0,no,no,no,no,3,1,1.21,1.21,1.21,0,0,crazywoola,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,33.189,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,170,https://github.com/langgenius/dify/issues/170,closed,2023-05-23T07:36:36Z,2023-05-23T09:35:38Z,,Kaimobile,NONE,human_account,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,1,no,yes,yes,no,no,no,no,yes,2,2,0,0,no,no,no,no,3,0,1.833,1.833,,0,0,takatost,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.083,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,640,https://github.com/langgenius/dify/issues/640,closed,2023-07-25T06:12:13Z,2023-07-27T02:02:03Z,,xietao105,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,6,9,0,0,no,no,no,no,6,0,2.877,2.877,2.877,0,0,xietao105,human_account,not_automation,NONE,yes,no,no,yes,yes,1.826,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,pull_request,178,https://github.com/langgenius/dify/pull/178,merged,2023-05-23T15:04:42Z,2023-05-23T15:06:16Z,2023-05-23T15:06:16Z,nite-knite,MEMBER,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,yes,no,no,no,yes,1,0,1,0,yes,no,no,no,2,0,0.02,0.02,,1,0,nite-knite,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.001,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,pull_request,490,https://github.com/langgenius/dify/pull/490,merged,2023-06-29T07:27:35Z,2023-06-29T07:30:12Z,2023-06-29T07:30:12Z,zxhlyh,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,0,1,0,yes,no,no,no,2,0,0.029,0.029,,1,0,zxhlyh,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.002,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,306,https://github.com/langgenius/dify/issues/306,closed,2023-06-06T07:47:27Z,2023-06-08T01:36:48Z,,panfeng1900,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,2,2,0,0,no,no,no,no,3,0,18.348,18.348,,0,0,crazywoola,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,1.743,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,415,https://github.com/langgenius/dify/issues/415,closed,2023-06-19T14:19:42Z,2023-06-20T00:55:56Z,,hopcookie,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,no,no,no,2,0,10.604,10.604,10.604,0,0,crazywoola,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,0.442,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,pull_request,358,https://github.com/langgenius/dify/pull/358,merged,2023-06-14T02:30:27Z,2023-06-14T04:17:43Z,2023-06-14T04:17:43Z,takatost,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,takatost,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.074,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,268,https://github.com/langgenius/dify/issues/268,closed,2023-05-31T05:26:50Z,2023-06-01T15:08:05Z,,amazingye,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,yes,yes,yes,no,no,no,no,yes,2,5,0,0,no,no,no,no,3,0,21.309,21.309,,0,0,amazingye,human_account,not_automation,NONE,yes,no,no,yes,yes,1.404,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,426,https://github.com/langgenius/dify/issues/426,closed,2023-06-20T10:09:46Z,2023-07-25T03:04:52Z,,vual,NONE,human_account,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,1,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,736.916,,,0,0,github-actions[bot],automation_bot,conventional_automation,CONTRIBUTOR,no,no,no,yes,yes,34.705,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,346,https://github.com/langgenius/dify/issues/346,closed,2023-06-13T02:46:58Z,2023-08-05T02:27:54Z,,MING-ZCH,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,4,4,0,0,no,no,no,no,3,0,167.527,167.527,167.527,0,0,crazywoola,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,52.987,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,pull_request,320,https://github.com/langgenius/dify/pull/320,merged,2023-06-08T08:27:11Z,2023-06-08T08:27:37Z,2023-06-08T08:27:37Z,iamjoel,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,iamjoel,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.0,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,48,https://github.com/langgenius/dify/issues/48,closed,2023-05-16T08:45:11Z,2023-05-17T07:11:24Z,,shuhongwu,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,5,8,0,0,no,no,no,no,3,0,0.258,0.258,,0,0,takatost,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.935,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,pull_request,790,https://github.com/langgenius/dify/pull/790,merged,2023-08-09T11:44:45Z,2023-08-09T11:47:50Z,2023-08-09T11:47:50Z,crazywoola,MEMBER,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,1,0,crazywoola,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.002,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,pull_request,763,https://github.com/langgenius/dify/pull/763,merged,2023-08-06T17:27:08Z,2023-08-07T02:50:46Z,2023-08-07T02:50:46Z,MatriQ,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,0,2,0,yes,no,no,no,3,0,9.37,9.37,9.37,1,0,crazywoola,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,0.391,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,372,https://github.com/langgenius/dify/issues/372,closed,2023-06-15T03:12:43Z,2023-06-15T03:25:01Z,,lonelyWind,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,no,no,no,2,0,0.205,0.205,0.205,0,0,crazywoola,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,0.009,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,38,https://github.com/langgenius/dify/issues/38,closed,2023-05-16T06:09:56Z,2023-05-18T02:02:26Z,,techflag,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,3,5,0,0,no,no,no,no,2,0,0.119,0.119,,0,0,crazywoola,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,1.828,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,455,https://github.com/langgenius/dify/issues/455,closed,2023-06-27T02:50:38Z,2023-06-27T07:36:40Z,,LumingMelody,NONE,human_account,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,1,no,yes,yes,yes,no,no,no,no,1,2,0,0,no,no,no,no,2,0,4.767,4.767,4.767,0,0,crazywoola,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,0.199,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,496,https://github.com/langgenius/dify/issues/496,closed,2023-06-30T07:09:37Z,2023-08-19T03:05:03Z,,jiangming-cmyk,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,4,4,0,0,no,no,no,no,4,1,93.013,93.013,,0,0,github-actions[bot],automation_bot,conventional_automation,CONTRIBUTOR,no,no,no,yes,yes,49.83,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,14,https://github.com/langgenius/dify/issues/14,closed,2023-05-15T07:29:21Z,2023-05-18T02:03:11Z,,assert6,NONE,human_account,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,1,no,yes,yes,yes,no,no,no,no,2,2,0,0,no,no,no,no,3,0,4.097,4.097,5.94,0,0,crazywoola,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,2.773,26.3
launch_120d,2023-04-12,2023-08-09,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,616,https://github.com/langgenius/dify/issues/616,closed,2023-07-20T07:49:39Z,2023-07-21T05:11:42Z,,charlescui,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,no,no,no,1,0,,,,0,0,zxhlyh,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.89,26.3
previous_2025q4,2025-09-01,2025-12-31,30,langgenius/dify,llm_native,agent_framework,deep_representative_case,issue,27603,https://github.com/langgenius/dify/issues/27603,closed,2025-10-29T10:15:04Z,2025-12-15T16:09:44Z,,dxdx123,NONE,human_account,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,yes,5,no,yes,yes,no,no,yes,yes,yes,1,2,0,0,no,no,no,no,2,1,0.223,,,0,0,dosubot[bot],automation_bot,support_agent,NONE,no,no,yes,yes,yes,47.246,160.133333
