sample_rank,repo_name,number,html_url,llm_native_manual,collaboration_niche,outcome,additions,deletions,change_lines,changed_files,commits_total,observed_commit_rows,commit_attribution_complete,opener_login,opener_automation_role,opener_automation_confidence,agent_opened,expanded_agent_opened,direct_agent_commit_count,expanded_agent_commit_count,pr_linked_agent_commit_count,human_or_unknown_commit_count,agent_only_traceable,expanded_agent_only_traceable,agent_touched,expanded_agent_touched,ai_disclosure_class,ai_disclosure_evidence,attribution_class,attribution_evidence
33,vllm-project/vllm-ascend,15032,https://github.com/vllm-project/vllm-ascend/pull/15032,llm_native,model_infra,merged,224,84,308,7,7,7,true,Lethobenthos20,not_automation,,false,false,0,0,0,7,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,12595,https://github.com/vllm-project/vllm-ascend/pull/12595,llm_native,model_infra,merged,381,9,390,4,12,12,true,weiguihua2,not_automation,,false,false,0,0,0,12,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,13066,https://github.com/vllm-project/vllm-ascend/pull/13066,llm_native,model_infra,closed_unmerged,57069,11666,68735,426,186,186,true,long1016033679,not_automation,,false,false,0,0,0,186,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,7933,https://github.com/vllm-project/vllm-ascend/pull/7933,llm_native,model_infra,closed_unmerged,382,0,382,4,3,3,true,Tflowers-0129,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,6285,https://github.com/vllm-project/vllm-ascend/pull/6285,llm_native,model_infra,closed_unmerged,32,6,38,3,4,4,true,SlightwindSec,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,14375,https://github.com/vllm-project/vllm-ascend/pull/14375,llm_native,model_infra,merged,2050,1141,3191,19,6,6,true,weiguihua2,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,6064,https://github.com/vllm-project/vllm-ascend/pull/6064,llm_native,model_infra,merged,1,1,2,1,1,1,true,Potabk,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,11305,https://github.com/vllm-project/vllm-ascend/pull/11305,llm_native,model_infra,merged,6,8,14,1,1,1,true,nakairika,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,12486,https://github.com/vllm-project/vllm-ascend/pull/12486,llm_native,model_infra,closed_unmerged,36179,56,36235,128,130,130,true,cywang250805,not_automation,,false,false,0,0,0,130,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,7139,https://github.com/vllm-project/vllm-ascend/pull/7139,llm_native,model_infra,merged,96,0,96,3,13,13,true,wangbj127,not_automation,,false,false,0,0,0,13,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,12421,https://github.com/vllm-project/vllm-ascend/pull/12421,llm_native,model_infra,merged,3,8,11,2,1,1,true,vllm-ascend-ci,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,14305,https://github.com/vllm-project/vllm-ascend/pull/14305,llm_native,model_infra,open,12,9,21,1,1,1,true,vllm-ascend-ci,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,9783,https://github.com/vllm-project/vllm-ascend/pull/9783,llm_native,model_infra,merged,67,22,89,1,2,2,true,Pz1116,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,14342,https://github.com/vllm-project/vllm-ascend/pull/14342,llm_native,model_infra,merged,11,11,22,4,2,2,true,YangShuai52,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,6197,https://github.com/vllm-project/vllm-ascend/pull/6197,llm_native,model_infra,merged,1,1,2,1,1,1,true,Angazenn,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,13137,https://github.com/vllm-project/vllm-ascend/pull/13137,llm_native,model_infra,closed_unmerged,507,164,671,13,12,12,true,zhangxinyuehfad,not_automation,,false,false,0,0,0,12,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,7841,https://github.com/vllm-project/vllm-ascend/pull/7841,llm_native,model_infra,merged,0,94,94,2,3,3,true,weiguihua2,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,6170,https://github.com/vllm-project/vllm-ascend/pull/6170,llm_native,model_infra,merged,7,7,14,2,2,2,true,Potabk,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,12374,https://github.com/vllm-project/vllm-ascend/pull/12374,llm_native,model_infra,merged,21,6,27,1,1,1,true,wjunLu,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,6846,https://github.com/vllm-project/vllm-ascend/pull/6846,llm_native,model_infra,merged,13,1,14,1,2,2,true,starmountain1997,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,13395,https://github.com/vllm-project/vllm-ascend/pull/13395,llm_native,model_infra,open,1,0,1,1,1,1,true,chengminhua,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,12950,https://github.com/vllm-project/vllm-ascend/pull/12950,llm_native,model_infra,merged,35410,2858,38268,205,11,11,true,maoxx241,not_automation,,false,false,0,0,0,11,false,false,false,false,none,,no_public_agent_code_signal,
33,vllm-project/vllm-ascend,13775,https://github.com/vllm-project/vllm-ascend/pull/13775,llm_native,model_infra,open,578,27,605,9,12,12,true,xuchi-0808,not_automation,,false,false,0,0,0,12,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,25805,https://github.com/open-metadata/OpenMetadata/pull/25805,mixed,model_infra,closed_unmerged,0,0,0,0,1,1,true,Copilot,coding_agent,high,true,true,1,1,0,0,true,true,true,true,none,,agent_only_traceable,verified Coding Agent opener; every current PR commit is directly or PR-linked Agent attributed
34,open-metadata/OpenMetadata,26778,https://github.com/open-metadata/OpenMetadata/pull/26778,mixed,model_infra,merged,176,51,227,3,9,9,true,Ryadlotfimahtal,not_automation,,false,false,0,0,0,9,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,29068,https://github.com/open-metadata/OpenMetadata/pull/29068,mixed,model_infra,merged,74,159,233,43,7,7,true,shah-harshit,not_automation,,false,false,0,0,0,7,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,27316,https://github.com/open-metadata/OpenMetadata/pull/27316,mixed,model_infra,closed_unmerged,18,3,21,1,1,1,true,harsh-vador,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,28016,https://github.com/open-metadata/OpenMetadata/pull/28016,mixed,model_infra,closed_unmerged,44,3,47,4,1,1,true,harshach,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,25243,https://github.com/open-metadata/OpenMetadata/pull/25243,mixed,model_infra,merged,235,43,278,5,18,18,true,Copilot,coding_agent,high,true,true,4,4,0,14,false,false,true,true,none,,agent_human_mixed_or_partial,verified Coding Agent opener or commit; at least one commit is human or not attributable
34,open-metadata/OpenMetadata,31576,https://github.com/open-metadata/OpenMetadata/pull/31576,mixed,model_infra,merged,70,18,88,6,2,2,true,ShaileshParmar11,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,28596,https://github.com/open-metadata/OpenMetadata/pull/28596,mixed,model_infra,closed_unmerged,396,10,406,10,1,1,true,sonika-shah,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,31538,https://github.com/open-metadata/OpenMetadata/pull/31538,mixed,model_infra,open,172,18,190,8,1,1,true,sonika-shah,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,29296,https://github.com/open-metadata/OpenMetadata/pull/29296,mixed,model_infra,merged,26,76,102,2,3,3,true,chirag-madlani,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,26258,https://github.com/open-metadata/OpenMetadata/pull/26258,mixed,model_infra,merged,1274,137,1411,8,4,4,true,pmbrull,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,25334,https://github.com/open-metadata/OpenMetadata/pull/25334,mixed,model_infra,closed_unmerged,11,0,11,2,3,3,true,pmbrull,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,26035,https://github.com/open-metadata/OpenMetadata/pull/26035,mixed,model_infra,merged,14284,98,14382,86,10,10,true,karanh37,not_automation,,false,false,0,0,0,10,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,29733,https://github.com/open-metadata/OpenMetadata/pull/29733,mixed,model_infra,merged,11,2,13,2,3,3,true,chirag-madlani,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,26566,https://github.com/open-metadata/OpenMetadata/pull/26566,mixed,model_infra,merged,562,1,563,7,4,4,true,TeddyCr,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,25211,https://github.com/open-metadata/OpenMetadata/pull/25211,mixed,model_infra,closed_unmerged,394,3,397,7,3,3,true,Copilot,coding_agent,high,true,true,3,3,0,0,true,true,true,true,none,,agent_only_traceable,verified Coding Agent opener; every current PR commit is directly or PR-linked Agent attributed
34,open-metadata/OpenMetadata,27637,https://github.com/open-metadata/OpenMetadata/pull/27637,mixed,model_infra,merged,301,65,366,6,3,3,true,ulixius9,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,29031,https://github.com/open-metadata/OpenMetadata/pull/29031,mixed,model_infra,merged,253,59,312,23,8,8,true,ulixius9,not_automation,,false,false,0,0,0,8,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,31649,https://github.com/open-metadata/OpenMetadata/pull/31649,mixed,model_infra,closed_unmerged,34,29,63,6,3,3,true,anuj-kumary,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,30157,https://github.com/open-metadata/OpenMetadata/pull/30157,mixed,model_infra,merged,434,61,495,18,15,15,true,TeddyCr,not_automation,,false,false,0,0,0,15,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,26478,https://github.com/open-metadata/OpenMetadata/pull/26478,mixed,model_infra,merged,8,27,35,1,1,1,true,shrabantipaul-collate,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,26958,https://github.com/open-metadata/OpenMetadata/pull/26958,mixed,model_infra,merged,4,0,4,1,2,2,true,yan-3005,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,32278,https://github.com/open-metadata/OpenMetadata/pull/32278,mixed,model_infra,closed_unmerged,466,334,800,2,1,1,true,dependabot[bot],conventional_automation,medium,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,28872,https://github.com/open-metadata/OpenMetadata/pull/28872,mixed,model_infra,closed_unmerged,4191,463,4654,51,16,16,true,Vishnuujain,not_automation,,false,false,0,0,0,16,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,31629,https://github.com/open-metadata/OpenMetadata/pull/31629,mixed,model_infra,merged,9,0,9,1,1,1,true,anuj-kumary,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,28555,https://github.com/open-metadata/OpenMetadata/pull/28555,mixed,model_infra,merged,396,10,406,10,8,8,true,sonika-shah,not_automation,,false,false,0,0,0,8,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,31268,https://github.com/open-metadata/OpenMetadata/pull/31268,mixed,model_infra,merged,154,181,335,29,13,13,true,karanh37,not_automation,,false,false,0,0,0,13,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,27887,https://github.com/open-metadata/OpenMetadata/pull/27887,mixed,model_infra,merged,11,0,11,2,2,2,true,harsh-vador,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,28554,https://github.com/open-metadata/OpenMetadata/pull/28554,mixed,model_infra,closed_unmerged,1,1,2,1,1,1,true,dependabot[bot],conventional_automation,medium,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,32038,https://github.com/open-metadata/OpenMetadata/pull/32038,mixed,model_infra,open,4096,410,4506,61,12,12,true,yan-3005,not_automation,,false,false,0,0,0,12,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,29235,https://github.com/open-metadata/OpenMetadata/pull/29235,mixed,model_infra,merged,406,21,427,20,4,4,true,harshach,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,27627,https://github.com/open-metadata/OpenMetadata/pull/27627,mixed,model_infra,merged,324,10,334,5,2,2,true,ulixius9,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,28312,https://github.com/open-metadata/OpenMetadata/pull/28312,mixed,model_infra,merged,153,52,205,2,2,2,true,anuj-kumary,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,27338,https://github.com/open-metadata/OpenMetadata/pull/27338,mixed,model_infra,merged,112,0,112,11,1,1,true,siddhant1,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,29706,https://github.com/open-metadata/OpenMetadata/pull/29706,mixed,model_infra,merged,350,162,512,4,6,6,true,karanh37,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,26120,https://github.com/open-metadata/OpenMetadata/pull/26120,mixed,model_infra,merged,307,68,375,3,6,6,true,siddhant1,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,30826,https://github.com/open-metadata/OpenMetadata/pull/30826,mixed,model_infra,merged,31,0,31,1,1,1,true,chirag-madlani,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,27126,https://github.com/open-metadata/OpenMetadata/pull/27126,mixed,model_infra,merged,34,2,36,2,1,1,true,manerow,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,26840,https://github.com/open-metadata/OpenMetadata/pull/26840,mixed,model_infra,merged,1245,131,1376,36,18,18,true,shah-harshit,not_automation,,false,false,0,0,0,18,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,30174,https://github.com/open-metadata/OpenMetadata/pull/30174,mixed,model_infra,merged,340,133,473,37,7,7,true,IceS2,not_automation,,false,false,0,0,0,7,false,false,false,false,none,,no_public_agent_code_signal,
34,open-metadata/OpenMetadata,28927,https://github.com/open-metadata/OpenMetadata/pull/28927,mixed,model_infra,merged,140,3,143,3,2,2,true,ulixius9,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
35,microsoft/onnxruntime,28673,https://github.com/microsoft/onnxruntime/pull/28673,traditional,model_infra,open,18,1,19,1,1,1,true,artus9033,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
