study_stage,panel_year,repo_name,llm_native_manual,item_type,number,html_url,created_at,stage_end,sampling_weight,agent_opener,agent_visible_24h,agent_visible_30d,early_agent_exposure,coding_or_review_agent_visible_24h,coding_or_review_agent_visible_30d,support_agent_visible_30d,security_review_agent_visible_30d,explicit_ai_disclosure,human_response_hours,maintainer_response_hours,any_response_hours,eligible_1d,eligible_7d,human_response_24h,human_response_7d,maintainer_response_7d,any_response_7d,eligible_30d,resolved_30d,issue_closed_30d,pr_merged_30d,pr_closed_unmerged_30d,eligible_90d,resolved_90d,issue_closed_90d,pr_merged_90d,reply_events_30d,human_reply_events_30d,maintainer_actions_30d,agent_actions_30d,automation_actions_30d,conversation_runs_30d,maintainer_entries_30d,opener_return_rounds_30d,review_events_30d,human_review_events_30d,maintainer_review_events_30d,agent_review_events_30d,changes_requested_30d,commits_after_first_review_30d,commits_after_first_human_review_30d,commits_after_first_agent_review_30d
year_2025_m5_m8,2025,langgenius/dify,llm_native,issue,23823,https://github.com/langgenius/dify/issues/23823,2025-08-12T12:19:26Z,2025-08-28,153.633333,no,yes,yes,yes,no,no,yes,no,no,,,0.07,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,4,3,0,2,0,2,0,1,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,issue,23199,https://github.com/langgenius/dify/issues/23199,2025-07-31T00:54:55Z,2025-08-28,153.633333,no,yes,yes,yes,no,no,yes,no,no,1.463056,1.463056,0.068889,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,2,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,pull_request,21383,https://github.com/langgenius/dify/pull/21383,2025-06-23T11:53:23Z,2025-08-28,153.633333,no,yes,yes,yes,no,yes,yes,no,no,543.529722,543.529722,543.528333,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,4,1,1,8,0,2,1,0,4,1,1,3,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,issue,23750,https://github.com/langgenius/dify/issues/23750,2025-08-11T09:42:59Z,2025-08-28,153.633333,no,yes,yes,yes,no,no,yes,no,no,,,0.078889,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,pull_request,20352,https://github.com/langgenius/dify/pull/20352,2025-05-28T07:39:13Z,2025-08-28,153.633333,no,yes,yes,yes,yes,yes,yes,no,no,3.887778,3.887778,1.044167,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,10,7,4,7,0,6,3,2,6,3,2,3,1,4,4,4
year_2025_m5_m8,2025,langgenius/dify,llm_native,pull_request,22472,https://github.com/langgenius/dify/pull/22472,2025-07-16T04:22:50Z,2025-08-28,153.633333,no,yes,yes,yes,no,no,yes,no,no,1.213056,,1.213056,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,1,1,0,2,0,1,0,0,1,1,0,0,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,pull_request,21991,https://github.com/langgenius/dify/pull/21991,2025-07-07T08:42:19Z,2025-08-28,153.633333,no,yes,yes,yes,no,no,yes,no,no,5.187778,5.187778,5.187778,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,1,1,1,2,0,1,1,0,1,1,1,0,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,issue,20556,https://github.com/langgenius/dify/issues/20556,2025-06-03T01:41:32Z,2025-08-28,153.633333,no,yes,yes,yes,no,no,yes,no,no,0.603056,0.603056,0.603056,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,pull_request,23899,https://github.com/langgenius/dify/pull/23899,2025-08-14T01:01:15Z,2025-08-28,153.633333,no,yes,yes,yes,no,no,yes,no,no,1.255,1.255,1.255,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,1,1,1,3,0,1,1,0,1,1,1,0,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,pull_request,23320,https://github.com/langgenius/dify/pull/23320,2025-08-03T02:38:47Z,2025-08-28,153.633333,no,yes,yes,yes,no,no,yes,no,no,0.405833,0.405833,0.405833,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,2,2,2,3,0,1,1,0,1,1,1,0,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,pull_request,22856,https://github.com/langgenius/dify/pull/22856,2025-07-23T11:38:50Z,2025-08-28,153.633333,no,yes,yes,yes,no,no,yes,no,no,3.561944,3.561944,3.561944,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,1,1,1,2,0,1,1,0,1,1,1,0,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,pull_request,21185,https://github.com/langgenius/dify/pull/21185,2025-06-18T10:59:39Z,2025-08-28,153.633333,no,yes,yes,yes,no,no,yes,no,no,1.380556,1.380556,1.380556,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,1,1,1,4,0,1,1,0,1,1,1,0,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,issue,23608,https://github.com/langgenius/dify/issues/23608,2025-08-08T04:43:42Z,2025-08-28,153.633333,no,no,no,no,no,no,no,no,no,,,,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,pull_request,23652,https://github.com/langgenius/dify/pull/23652,2025-08-09T00:04:41Z,2025-08-28,153.633333,no,yes,yes,yes,no,no,yes,no,no,4.876667,4.876667,4.876667,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,1,1,1,3,0,1,1,0,1,1,1,0,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,pull_request,22983,https://github.com/langgenius/dify/pull/22983,2025-07-25T14:25:38Z,2025-08-28,153.633333,no,yes,yes,yes,no,no,yes,no,no,1.209167,1.209167,1.209167,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,1,1,1,2,0,1,1,0,1,1,1,0,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,issue,20327,https://github.com/langgenius/dify/issues/20327,2025-05-27T18:59:20Z,2025-08-28,153.633333,no,yes,yes,yes,no,no,yes,no,no,872.585833,,0.136944,yes,yes,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,14,7,0,9,0,13,0,6,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,issue,22985,https://github.com/langgenius/dify/issues/22985,2025-07-25T16:29:16Z,2025-08-28,153.633333,no,yes,yes,yes,no,no,yes,no,no,6.433611,,0.057778,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,6,5,0,2,0,4,0,1,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,pull_request,22346,https://github.com/langgenius/dify/pull/22346,2025-07-14T08:04:25Z,2025-08-28,153.633333,no,yes,yes,yes,no,no,yes,no,no,,,,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,langgenius/dify,llm_native,issue,19658,https://github.com/langgenius/dify/issues/19658,2025-05-14T06:14:20Z,2025-08-28,153.633333,no,yes,yes,yes,no,no,yes,no,no,0.075278,0.075278,0.075278,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,no,12,8,1,5,0,9,1,3,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,38393,https://github.com/langgenius/dify/pull/38393,2026-07-03T09:35:01Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,1.998333,,0.035556,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,6,4,0,3,3,4,0,1,2,2,0,0,1,1,1,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,36338,https://github.com/langgenius/dify/pull/36338,2026-05-18T09:44:46Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,380.113056,380.113056,380.113056,yes,yes,no,no,no,no,yes,yes,no,yes,no,yes,yes,no,yes,4,4,1,4,2,2,1,0,3,3,0,0,0,1,1,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,issue,38553,https://github.com/langgenius/dify/issues/38553,2026-07-08T08:52:20Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,18.6925,,0.102778,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,5,3,0,2,1,4,0,1,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,37146,https://github.com/langgenius/dify/pull/37146,2026-06-07T19:44:23Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,,,,yes,yes,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,37252,https://github.com/langgenius/dify/pull/37252,2026-06-09T21:56:14Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,3.993056,,0.0375,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,3,1,0,2,3,2,0,0,1,1,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,40753,https://github.com/langgenius/dify/pull/40753,2026-08-14T01:19:36Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,0.212222,,0.212222,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,2,1,0,3,2,2,0,0,1,1,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,issue,35940,https://github.com/langgenius/dify/issues/35940,2026-05-08T14:33:06Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,0.133056,,0.133056,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,no,2,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,issue,40825,https://github.com/langgenius/dify/issues/40825,2026-08-16T08:03:11Z,2026-08-28,179.433333,no,no,no,no,no,no,no,no,no,0.713056,233.981111,0.713056,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,3,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,39023,https://github.com/langgenius/dify/pull/39023,2026-07-15T13:37:47Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,12.350833,,0.043333,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,2,1,0,2,2,2,0,0,1,1,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,37722,https://github.com/langgenius/dify/pull/37722,2026-06-22T02:40:24Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,,,,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,39254,https://github.com/langgenius/dify/pull/39254,2026-07-20T01:29:24Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,,,,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,39788,https://github.com/langgenius/dify/pull/39788,2026-07-30T04:22:14Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,47.360278,70.344444,7.567222,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,8,6,1,8,6,6,1,2,1,1,1,0,0,4,4,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,issue,41350,https://github.com/langgenius/dify/issues/41350,2026-08-27T04:42:43Z,2026-08-28,179.433333,no,no,no,no,no,no,no,no,no,,,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,38058,https://github.com/langgenius/dify/pull/38058,2026-06-27T00:56:07Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,,,,yes,yes,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,38686,https://github.com/langgenius/dify/pull/38686,2026-07-10T15:10:31Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,277.683333,277.683333,0.043611,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,2,1,1,2,2,2,1,0,1,1,1,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,40668,https://github.com/langgenius/dify/pull/40668,2026-08-12T16:27:02Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,10.619167,10.619167,0.050278,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,3,1,1,2,3,2,1,0,1,1,1,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,37799,https://github.com/langgenius/dify/pull/37799,2026-06-23T07:37:01Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,,,,yes,yes,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,35884,https://github.com/langgenius/dify/pull/35884,2026-05-07T09:25:12Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,0.392778,,0.392778,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,1,1,0,2,1,1,0,0,1,1,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,39110,https://github.com/langgenius/dify/pull/39110,2026-07-16T05:42:31Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,3.604722,3.604722,0.049444,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,3,1,1,2,3,2,1,0,1,1,1,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,39764,https://github.com/langgenius/dify/pull/39764,2026-07-29T11:31:22Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,0.551389,0.551389,0.028056,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,4,1,1,2,5,2,1,0,1,1,1,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,39776,https://github.com/langgenius/dify/pull/39776,2026-07-29T18:13:48Z,2026-08-28,179.433333,no,yes,yes,yes,yes,yes,yes,no,no,15.302778,371.926111,0.057778,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,5,2,1,2,2,4,1,0,1,0,0,1,0,1,0,1
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,39571,https://github.com/langgenius/dify/pull/39571,2026-07-25T11:31:48Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,,,,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,35863,https://github.com/langgenius/dify/pull/35863,2026-05-07T02:02:55Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,0.097778,,0.097778,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,1,1,0,2,6,1,0,0,1,1,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,36361,https://github.com/langgenius/dify/pull/36361,2026-05-18T22:26:27Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,7.885,,7.885,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,1,1,0,3,1,1,0,0,1,1,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,issue,39565,https://github.com/langgenius/dify/issues/39565,2026-07-25T06:28:23Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,392.964722,,0.015833,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,5,3,0,2,9,5,0,2,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,36733,https://github.com/langgenius/dify/pull/36733,2026-05-27T12:27:12Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,0.129167,,0.044444,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,3,2,0,2,3,2,0,0,2,2,0,0,0,1,1,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,38777,https://github.com/langgenius/dify/pull/38777,2026-07-10T16:42:03Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,255.723333,255.723333,0.036667,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,5,3,3,6,4,2,1,0,3,3,3,0,1,1,1,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,38942,https://github.com/langgenius/dify/pull/38942,2026-07-14T09:26:41Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,5.492222,5.492222,0.0425,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,2,1,1,6,2,2,1,0,1,1,1,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,pull_request,37492,https://github.com/langgenius/dify/pull/37492,2026-06-16T07:24:13Z,2026-08-28,179.433333,no,yes,yes,yes,no,no,yes,no,no,0.6875,,0.026389,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,7,4,0,2,4,3,0,1,4,4,0,0,0,0,0,0
year_2026_m5_m8,2026,langgenius/dify,llm_native,issue,38384,https://github.com/langgenius/dify/issues/38384,2026-07-03T08:44:02Z,2026-08-28,179.433333,no,no,yes,no,no,no,yes,no,no,,,751.402222,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,issue,10274,https://github.com/n8n-io/n8n/issues/10274,2024-08-01T12:34:12Z,2024-08-28,44.1,no,no,no,no,no,no,no,no,no,0.072778,93.048056,0.072778,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,5,5,1,0,0,5,1,2,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,9903,https://github.com/n8n-io/n8n/pull/9903,2024-07-01T14:51:26Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,0.632778,42.430278,0.632778,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,8,4,1,2,7,7,1,0,3,3,0,0,0,3,3,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,9830,https://github.com/n8n-io/n8n/pull/9830,2024-06-21T07:38:44Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,94.951111,146.9625,94.951111,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,8,6,1,2,2,3,1,0,5,5,0,0,0,2,2,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,9514,https://github.com/n8n-io/n8n/pull/9514,2024-05-27T09:41:32Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,0.390278,79.526111,0.390278,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,4,2,1,2,3,3,1,0,1,1,0,0,0,0,0,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,10105,https://github.com/n8n-io/n8n/pull/10105,2024-07-19T08:38:26Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,0.031111,124.016944,0.031111,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,8,5,2,2,3,5,1,1,4,4,1,0,0,1,1,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,9821,https://github.com/n8n-io/n8n/pull/9821,2024-06-20T14:17:01Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,0.252222,,0.252222,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,3,1,0,1,2,2,0,0,1,1,0,0,0,0,0,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,9376,https://github.com/n8n-io/n8n/pull/9376,2024-05-13T13:48:24Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,0.323611,,0.323611,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,3,1,0,2,2,2,0,0,1,1,0,0,0,1,1,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,9836,https://github.com/n8n-io/n8n/pull/9836,2024-06-21T15:44:42Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,65.506389,65.506389,65.506389,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,10,6,6,2,5,7,4,0,5,5,5,0,0,3,3,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,10118,https://github.com/n8n-io/n8n/pull/10118,2024-07-19T12:29:24Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,0.009167,120.169722,0.009167,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,4,2,1,1,2,3,1,0,1,1,0,0,0,0,0,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,9898,https://github.com/n8n-io/n8n/pull/9898,2024-07-01T10:24:45Z,2024-08-28,44.1,no,no,no,no,no,no,no,no,no,0.018611,,0.018611,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,4,2,0,0,3,3,0,1,1,1,0,0,0,0,0,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,10457,https://github.com/n8n-io/n8n/pull/10457,2024-08-16T12:45:17Z,2024-08-28,44.1,no,no,no,no,no,no,no,no,no,0.956111,123.386111,0.956111,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,6,3,1,0,4,5,1,0,2,2,0,0,0,1,1,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,10560,https://github.com/n8n-io/n8n/pull/10560,2024-08-26T16:25:21Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,15.025833,15.025833,15.025833,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,9,7,7,1,4,3,2,0,6,6,6,0,0,5,5,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,10516,https://github.com/n8n-io/n8n/pull/10516,2024-08-22T13:26:49Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,0.329167,142.367778,0.329167,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,7,4,1,2,3,5,1,0,3,3,0,0,1,1,1,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,issue,9862,https://github.com/n8n-io/n8n/issues/9862,2024-06-26T02:46:48Z,2024-08-28,44.1,no,no,no,no,no,no,no,no,no,5.101389,5.101389,5.101389,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,9947,https://github.com/n8n-io/n8n/pull/9947,2024-07-04T18:44:32Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,0.363056,0.363056,0.363056,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,4,2,2,2,2,3,2,0,1,1,1,0,0,0,0,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,9501,https://github.com/n8n-io/n8n/pull/9501,2024-05-23T14:46:41Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,16.120833,16.120833,16.120833,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,11,9,6,2,2,6,3,2,8,8,5,0,0,2,2,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,9697,https://github.com/n8n-io/n8n/pull/9697,2024-06-11T08:13:19Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,0.273056,29.889722,0.273056,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,4,2,1,2,2,3,1,0,1,1,0,0,0,0,0,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,9752,https://github.com/n8n-io/n8n/pull/9752,2024-06-14T12:08:09Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,66.816111,66.816111,66.816111,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,7,4,4,2,3,5,3,0,2,2,2,0,0,1,1,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,10191,https://github.com/n8n-io/n8n/pull/10191,2024-07-25T13:33:23Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,0.116944,143.669167,0.116944,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,9,7,3,3,2,7,1,2,6,6,2,0,0,2,2,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,issue,10314,https://github.com/n8n-io/n8n/issues/10314,2024-08-07T09:19:54Z,2024-08-28,44.1,no,no,no,no,no,no,no,no,no,0.169167,0.169167,0.169167,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,5,5,2,0,0,4,2,2,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,issue,10180,https://github.com/n8n-io/n8n/issues/10180,2024-07-25T02:19:49Z,2024-08-28,44.1,no,no,no,no,no,no,no,no,no,199.433611,199.433611,199.433611,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,3,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,9378,https://github.com/n8n-io/n8n/pull/9378,2024-05-13T13:59:44Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,,,,yes,yes,no,no,no,no,yes,yes,no,no,yes,yes,yes,no,no,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,9561,https://github.com/n8n-io/n8n/pull/9561,2024-05-31T07:03:31Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,0.297222,0.297222,0.297222,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,4,2,2,2,2,3,2,0,1,1,1,0,0,0,0,0
year_2024_m5_m8,2024,n8n-io/n8n,mixed,pull_request,9894,https://github.com/n8n-io/n8n/pull/9894,2024-07-01T07:33:27Z,2024-08-28,44.1,no,yes,yes,yes,no,no,yes,no,no,0.588056,0.588056,0.588056,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,9,6,5,2,6,5,3,1,5,5,4,0,0,3,3,0
