sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,node_id,html_url,state,outcome,created_at,updated_at,closed_at,merged_at,author_login,author_github_type,author_association,author_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,comments_count,labels,population_items,selected_items,inclusion_probability,sampling_weight,frame_min_number,frame_max_number,sampling_seed,sampling_method,collected_at
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,987,PR_kwDOOCjvss6VVXE1,https://github.com/ai-dynamo/dynamo/pull/987,closed,merged,2025-05-07T20:25:00Z,2025-05-07T22:37:34Z,2025-05-07T22:37:33Z,2025-05-07T22:37:33Z,biswapanda,User,CONTRIBUTOR,human_account,,no,,0,size/L,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1001,PR_kwDOOCjvss6Vfckc,https://github.com/ai-dynamo/dynamo/pull/1001,closed,merged,2025-05-08T20:43:29Z,2026-04-14T13:15:25Z,2025-05-08T23:53:39Z,2025-05-08T23:53:39Z,tedzhouhk,User,CONTRIBUTOR,human_account,,no,,2,refactor|size/L,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,issue,1147,I_kwDOOCjvss63glwL,https://github.com/ai-dynamo/dynamo/issues/1147,closed,closed,2025-05-21T03:21:24Z,2025-05-22T01:04:49Z,2025-05-21T17:09:01Z,,IEI-mjx,User,NONE,human_account,,no,,2,bug,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1201,PR_kwDOOCjvss6XlAiA,https://github.com/ai-dynamo/dynamo/pull/1201,closed,merged,2025-05-26T05:35:25Z,2025-05-27T16:35:50Z,2025-05-27T16:35:50Z,2025-05-27T16:35:50Z,Zerohertz,User,CONTRIBUTOR,human_account,,no,,2,docs|external-contribution|size/XS,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1263,PR_kwDOOCjvss6YD6MN,https://github.com/ai-dynamo/dynamo/pull/1263,closed,merged,2025-05-29T05:02:19Z,2026-04-14T13:15:52Z,2025-05-29T22:27:26Z,2025-05-29T22:27:26Z,jthomson04,User,CONTRIBUTOR,human_account,,no,,3,fix|size/XS,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,issue,1289,I_kwDOOCjvss646QUZ,https://github.com/ai-dynamo/dynamo/issues/1289,closed,closed,2025-05-30T06:58:45Z,2025-07-16T08:25:55Z,2025-07-16T08:25:55Z,,PeaBrane,User,CONTRIBUTOR,human_account,,no,,2,enhancement,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1361,PR_kwDOOCjvss6Y6FFp,https://github.com/ai-dynamo/dynamo/pull/1361,closed,closed_unmerged,2025-06-03T22:02:38Z,2026-04-14T13:16:02Z,2025-06-03T22:02:50Z,,ishandhanani,User,CONTRIBUTOR,human_account,,no,,2,chore|size/XXL,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1626,PR_kwDOOCjvss6b7yWW,https://github.com/ai-dynamo/dynamo/pull/1626,closed,merged,2025-06-24T20:50:16Z,2026-04-14T13:16:24Z,2025-06-25T20:18:56Z,2025-06-25T20:18:56Z,ishandhanani,User,CONTRIBUTOR,human_account,,no,,6,feat|size/L,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1631,PR_kwDOOCjvss6b8r6n,https://github.com/ai-dynamo/dynamo/pull/1631,closed,merged,2025-06-24T22:51:46Z,2026-04-14T13:16:24Z,2025-06-24T23:37:18Z,2025-06-24T23:37:18Z,nv-anants,User,MEMBER,human_account,,no,,0,fix|size/L,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1638,PR_kwDOOCjvss6cAaOB,https://github.com/ai-dynamo/dynamo/pull/1638,closed,merged,2025-06-25T08:09:55Z,2026-04-14T13:16:25Z,2025-06-27T09:02:01Z,2025-06-27T09:02:01Z,PeaBrane,User,CONTRIBUTOR,human_account,,no,,2,enhancement|feat|priority::high|size/XL,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1678,PR_kwDOOCjvss6cdh2Y,https://github.com/ai-dynamo/dynamo/pull/1678,closed,merged,2025-06-27T17:16:06Z,2025-06-27T20:33:05Z,2025-06-27T20:33:05Z,2025-06-27T20:33:05Z,jorgeantonio21,User,CONTRIBUTOR,human_account,,no,,3,external-contribution|fix|size/XS,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1730,PR_kwDOOCjvss6dDj1o,https://github.com/ai-dynamo/dynamo/pull/1730,closed,merged,2025-07-02T10:04:06Z,2025-07-06T19:30:45Z,2025-07-06T19:30:45Z,2025-07-06T19:30:45Z,fsaady,User,CONTRIBUTOR,human_account,,no,,4,external-contribution|feat|size/XL,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1803,PR_kwDOOCjvss6d1PiC,https://github.com/ai-dynamo/dynamo/pull/1803,closed,merged,2025-07-07T22:09:52Z,2025-07-07T22:48:27Z,2025-07-07T22:48:26Z,2025-07-07T22:48:26Z,tedzhouhk,User,CONTRIBUTOR,human_account,,no,,2,fix|size/L,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1822,PR_kwDOOCjvss6eBQVg,https://github.com/ai-dynamo/dynamo/pull/1822,closed,merged,2025-07-08T22:25:20Z,2026-04-14T13:16:40Z,2025-07-09T00:08:17Z,2025-07-09T00:08:17Z,nv-anants,User,MEMBER,human_account,,no,,0,fix|size/S,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1860,PR_kwDOOCjvss6eWc3Y,https://github.com/ai-dynamo/dynamo/pull/1860,closed,merged,2025-07-10T17:43:50Z,2026-04-14T13:16:43Z,2025-07-10T21:08:34Z,2025-07-10T21:08:34Z,nv-anants,User,MEMBER,human_account,,no,,2,chore|size/S,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1865,PR_kwDOOCjvss6eXHXP,https://github.com/ai-dynamo/dynamo/pull/1865,closed,merged,2025-07-10T18:59:00Z,2026-04-14T13:16:43Z,2025-07-10T21:19:28Z,2025-07-10T21:19:28Z,nv-tusharma,User,COLLABORATOR,human_account,,no,,1,build|size/M,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1876,PR_kwDOOCjvss6eYxTE,https://github.com/ai-dynamo/dynamo/pull/1876,closed,merged,2025-07-10T22:12:39Z,2026-04-14T13:16:43Z,2025-07-11T12:01:06Z,2025-07-11T12:01:06Z,nv-tusharma,User,COLLABORATOR,human_account,,no,,0,build|size/M,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1921,PR_kwDOOCjvss6e3JyD,https://github.com/ai-dynamo/dynamo/pull/1921,closed,merged,2025-07-14T19:57:13Z,2026-04-14T13:16:47Z,2025-07-15T00:15:28Z,2025-07-15T00:15:28Z,nv-anants,User,MEMBER,human_account,,no,,0,fix|size/XS,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1964,PR_kwDOOCjvss6fN8VU,https://github.com/ai-dynamo/dynamo/pull/1964,closed,merged,2025-07-16T16:07:02Z,2025-07-16T17:30:57Z,2025-07-16T17:30:55Z,2025-07-16T17:30:55Z,tedzhouhk,User,CONTRIBUTOR,human_account,,no,,2,docs|size/XS,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,1995,PR_kwDOOCjvss6fcoyR,https://github.com/ai-dynamo/dynamo/pull/1995,closed,closed_unmerged,2025-07-17T20:35:54Z,2025-08-26T09:36:23Z,2025-08-26T09:36:22Z,,indrajit96,User,CONTRIBUTOR,human_account,,no,,4,Stale|feat|size/M,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,2008,PR_kwDOOCjvss6fg2Xm,https://github.com/ai-dynamo/dynamo/pull/2008,closed,merged,2025-07-18T06:20:30Z,2026-07-13T05:00:16Z,2025-07-22T15:39:33Z,2025-07-22T15:39:33Z,keivenchang,User,CONTRIBUTOR,human_account,,no,,3,feat|size/XXL,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,2068,PR_kwDOOCjvss6gODwW,https://github.com/ai-dynamo/dynamo/pull/2068,closed,merged,2025-07-23T08:36:42Z,2026-04-14T13:17:01Z,2025-07-23T21:22:52Z,2025-07-23T21:22:52Z,biswapanda,User,CONTRIBUTOR,human_account,,no,,4,feat|size/L,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,2074,PR_kwDOOCjvss6gUzp7,https://github.com/ai-dynamo/dynamo/pull/2074,closed,merged,2025-07-23T19:12:01Z,2026-04-14T13:17:01Z,2025-07-24T00:57:31Z,2025-07-24T00:57:31Z,atchernych,User,CONTRIBUTOR,human_account,,no,,1,docs|size/XS,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,2087,PR_kwDOOCjvss6gYPY3,https://github.com/ai-dynamo/dynamo/pull/2087,closed,merged,2025-07-24T04:27:29Z,2025-07-28T20:36:41Z,2025-07-28T20:31:42Z,2025-07-28T20:31:42Z,jhaotingc,User,CONTRIBUTOR,human_account,,no,,3,docs|external-contribution|size/L,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,2200,PR_kwDOOCjvss6hcUqn,https://github.com/ai-dynamo/dynamo/pull/2200,closed,closed_unmerged,2025-07-30T22:50:44Z,2026-07-13T05:00:22Z,2025-07-31T23:45:06Z,,dmitry-tokarev-nv,User,CONTRIBUTOR,human_account,,no,,6,chore|size/S,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,2217,PR_kwDOOCjvss6hg7If,https://github.com/ai-dynamo/dynamo/pull/2217,closed,merged,2025-07-31T11:08:07Z,2026-04-14T13:17:14Z,2025-07-31T15:38:30Z,2025-07-31T15:38:30Z,KrishnanPrash,User,CONTRIBUTOR,human_account,,no,,3,fix|size/L,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,2264,PR_kwDOOCjvss6h7HK1,https://github.com/ai-dynamo/dynamo/pull/2264,closed,merged,2025-08-04T04:03:41Z,2026-08-03T13:37:51Z,2025-08-07T22:57:58Z,2025-08-07T22:57:57Z,PeaBrane,User,CONTRIBUTOR,human_account,,no,,2,fault-tolerance|feat|size/XXL,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,2273,PR_kwDOOCjvss6iDSfj,https://github.com/ai-dynamo/dynamo/pull/2273,closed,closed_unmerged,2025-08-04T17:53:31Z,2025-10-03T19:28:32Z,2025-08-18T21:45:20Z,,rmccorm4,User,CONTRIBUTOR,human_account,,no,,1,fix|size/S,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,2279,PR_kwDOOCjvss6iEmJv,https://github.com/ai-dynamo/dynamo/pull/2279,closed,merged,2025-08-04T20:32:55Z,2026-04-14T13:17:19Z,2025-08-04T21:32:19Z,2025-08-04T21:32:19Z,nv-tusharma,User,COLLABORATOR,human_account,,no,,2,fix|size/S,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,2290,PR_kwDOOCjvss6iHFFN,https://github.com/ai-dynamo/dynamo/pull/2290,closed,closed_unmerged,2025-08-05T03:51:47Z,2026-07-13T05:00:26Z,2025-08-05T06:05:57Z,,biswapanda,User,CONTRIBUTOR,human_account,,no,,3,fix|size/M,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,2519,PR_kwDOOCjvss6kOhBM,https://github.com/ai-dynamo/dynamo/pull/2519,closed,merged,2025-08-19T05:59:01Z,2026-07-13T05:00:40Z,2025-08-25T23:36:31Z,2025-08-25T23:36:31Z,rmccorm4,User,CONTRIBUTOR,human_account,,no,,2,docs|size/XL,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,2551,PR_kwDOOCjvss6ka6kK,https://github.com/ai-dynamo/dynamo/pull/2551,closed,merged,2025-08-20T06:07:51Z,2026-04-14T13:17:40Z,2025-08-21T18:32:06Z,2025-08-21T18:32:06Z,aranadive,User,CONTRIBUTOR,human_account,,no,,5,chore|external-contribution|size/S,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,2590,PR_kwDOOCjvss6kmtRR,https://github.com/ai-dynamo/dynamo/pull/2590,closed,merged,2025-08-21T03:40:04Z,2026-07-13T05:00:36Z,2025-08-21T17:01:08Z,2025-08-21T17:01:08Z,lyang24,User,CONTRIBUTOR,human_account,,no,,6,external-contribution|fix|size/XS,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,2722,PR_kwDOOCjvss6lfOGY,https://github.com/ai-dynamo/dynamo/pull/2722,closed,merged,2025-08-26T20:58:13Z,2026-04-14T13:17:51Z,2025-08-26T21:32:14Z,2025-08-26T21:32:14Z,hhzhang16,User,CONTRIBUTOR,human_account,,no,,1,fix|size/M,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
18,ai-dynamo/dynamo,llm_native,model_infra,supporting_infrastructure,pull_request,2743,PR_kwDOOCjvss6liAul,https://github.com/ai-dynamo/dynamo/pull/2743,closed,closed_unmerged,2025-08-27T04:59:20Z,2025-10-01T09:34:46Z,2025-10-01T09:34:44Z,,athreesh,User,CONTRIBUTOR,human_account,,no,,3,Stale|fix,2784,50,0.01795977,55.68,1,2800,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:05.548212+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,45471,PR_kwDOAgUK286G-csw,https://github.com/apache/airflow/pull/45471,closed,merged,2025-01-07T19:04:19Z,2025-01-08T17:58:01Z,2025-01-08T17:57:59Z,2025-01-08T17:57:59Z,vincbeck,User,CONTRIBUTOR,human_account,,no,,0,area:providers|provider:fab,9258,50,0.00540073,185.16,45319,55120,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:36.002982+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,45538,PR_kwDOAgUK286HS2nL,https://github.com/apache/airflow/pull/45538,closed,merged,2025-01-10T07:20:54Z,2025-01-10T07:31:44Z,2025-01-10T07:31:41Z,2025-01-10T07:31:41Z,github-actions[bot],Bot,CONTRIBUTOR,automation_bot,,no,,0,kind:documentation,9258,50,0.00540073,185.16,45319,55120,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:36.002982+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,issue,45621,I_kwDOAgUK286l-bj6,https://github.com/apache/airflow/issues/45621,closed,closed,2025-01-13T16:51:04Z,2025-05-09T08:03:01Z,2025-05-09T08:03:00Z,,potiuk,User,MEMBER,human_account,,no,,4,area:dev-env|area:dev-tools,9258,50,0.00540073,185.16,45319,55120,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:36.002982+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,46031,PR_kwDOAgUK286I9C01,https://github.com/apache/airflow/pull/46031,closed,merged,2025-01-24T22:15:15Z,2025-04-25T18:36:24Z,2025-01-26T07:57:21Z,2025-01-26T07:57:21Z,ellisms,User,CONTRIBUTOR,human_account,,no,,0,area:providers|changelog:skip|provider:amazon,9258,50,0.00540073,185.16,45319,55120,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:36.002982+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,46299,PR_kwDOAgUK286Jjxu0,https://github.com/apache/airflow/pull/46299,closed,merged,2025-01-30T22:32:38Z,2025-01-31T13:52:52Z,2025-01-31T13:52:49Z,2025-01-31T13:52:49Z,lendle,User,CONTRIBUTOR,human_account,,no,,2,area:providers|kind:documentation|provider:databricks,9258,50,0.00540073,185.16,45319,55120,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:36.002982+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,issue,46494,I_kwDOAgUK286o6mTj,https://github.com/apache/airflow/issues/46494,closed,closed,2025-02-05T20:48:53Z,2025-02-06T22:25:26Z,2025-02-06T22:25:26Z,,darkag,User,CONTRIBUTOR,human_account,,no,,0,area:providers|good first issue|kind:feature|provider:microsoft-winrm,9258,50,0.00540073,185.16,45319,55120,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:36.002982+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,46498,PR_kwDOAgUK286KNhjP,https://github.com/apache/airflow/pull/46498,closed,closed_unmerged,2025-02-06T01:07:29Z,2025-02-09T12:03:34Z,2025-02-09T12:03:34Z,,o-nikolas,User,CONTRIBUTOR,human_account,,no,,9,area:dev-tools|kind:documentation,9258,50,0.00540073,185.16,45319,55120,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:36.002982+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,46757,PR_kwDOAgUK286LOYnl,https://github.com/apache/airflow/pull/46757,closed,merged,2025-02-14T10:40:13Z,2025-02-15T22:47:19Z,2025-02-15T22:47:19Z,2025-02-15T22:47:19Z,Lee-W,User,MEMBER,human_account,,no,,0,area:CLI,9258,50,0.00540073,185.16,45319,55120,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:36.002982+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,46885,PR_kwDOAgUK286LtH2V,https://github.com/apache/airflow/pull/46885,closed,merged,2025-02-19T07:38:03Z,2025-02-19T15:30:55Z,2025-02-19T15:30:54Z,2025-02-19T15:30:54Z,tirkarthi,User,CONTRIBUTOR,human_account,,no,,2,area:UI,9258,50,0.00540073,185.16,45319,55120,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:36.002982+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,47229,PR_kwDOAgUK286M_T-u,https://github.com/apache/airflow/pull/47229,closed,merged,2025-02-28T21:26:26Z,2025-03-20T23:50:37Z,2025-03-20T23:50:37Z,2025-03-20T23:50:37Z,darkag,User,CONTRIBUTOR,human_account,,no,,0,area:providers|provider:microsoft-winrm,9258,50,0.00540073,185.16,45319,55120,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:36.002982+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,issue,47687,I_kwDOAgUK286tuNzH,https://github.com/apache/airflow/issues/47687,closed,closed,2025-03-12T16:45:23Z,2025-03-19T18:17:25Z,2025-03-19T18:17:24Z,,atul-astronomer,User,CONTRIBUTOR,human_account,,no,,7,area:UI|area:core|area:dynamic-task-mapping|kind:bug|priority:high,9258,50,0.00540073,185.16,45319,55120,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:36.002982+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,48196,PR_kwDOAgUK286P4bSW,https://github.com/apache/airflow/pull/48196,closed,merged,2025-03-24T14:33:30Z,2025-03-24T21:02:30Z,2025-03-24T21:02:28Z,2025-03-24T21:02:28Z,vincbeck,User,CONTRIBUTOR,human_account,,no,,0,area:API|area:providers|provider:fab,9258,50,0.00540073,185.16,45319,55120,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:36.002982+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,48410,PR_kwDOAgUK286QP0IS,https://github.com/apache/airflow/pull/48410,closed,merged,2025-03-26T17:18:52Z,2025-03-26T18:02:56Z,2025-03-26T18:02:55Z,2025-03-26T18:02:55Z,bbovenzi,User,CONTRIBUTOR,human_account,,no,,0,area:API|area:UI,9258,50,0.00540073,185.16,45319,55120,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:36.002982+00:00
19,apache/airflow,traditional,model_infra,supporting_infrastructure,pull_request,48496,PR_kwDOAgUK286QjqPO,https://github.com/apache/airflow/pull/48496,closed,merged,2025-03-28T13:10:22Z,2025-03-28T17:09:31Z,2025-03-28T17:09:29Z,2025-03-28T17:09:29Z,pierrejeambrun,User,MEMBER,human_account,,no,,0,,9258,50,0.00540073,185.16,45319,55120,262925,annual_uniform_issue_number_rejection_sample,2026-09-02T07:21:36.002982+00:00
