study_stage,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,html_url,outcome,created_at,closed_at,merged_at,author_login,author_association,opener_class,explicit_ai_assistance_disclosure,known_automation_bot_present,agent_participation_present,coding_agent_present,review_agent_present,support_or_security_agent_present,conventional_automation_present,agent_participation_opened_thread,agent_participation_response_present,agent_review_event_present,human_account_review_event_present,maintainer_account_review_event_present,agent_change_request_present,human_account_change_request_present,agent_gate_event_present,agent_visible_events,identity_candidate_present,human_account_present_any,human_account_present_in_conversation,maintainer_account_present,automation_only_visible_thread,response_only_automation,no_human_account_response,no_maintainer_account_response,visible_response_events,comments,reviews,changes_requested_reviews,review_observed,first_review_actor_group,post_review_commit_observed,change_request_observed,change_request_followed_by_commit,conversation_actor_count,conversation_class_switches,first_visible_response_hours,first_human_account_response_hours,first_maintainer_account_response_hours,commits,commits_after_first_review,gate_actor_login,gate_actor_class,gate_actor_role,gate_actor_association,human_account_gate,maintainer_account_gate,agent_gate,external_author,fixed_maturity_eligible,resolution_days,sampling_weight
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,57837,https://github.com/apache/spark/pull/57837,closed,2026-08-07T05:06:36Z,2026-08-19T18:23:09Z,,haoyangeng-db,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,3,3,0,yes,github_user,yes,no,no,4,0,5.508,5.508,5.508,3,2,cloud-fan,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,12.553,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,57281,https://github.com/apache/spark/pull/57281,closed,2026-07-15T18:08:22Z,2026-07-15T19:52:06Z,,dongjoon-hyun,MEMBER,human_account,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,yes,no,no,no,yes,1,3,1,0,yes,github_user,no,no,no,2,0,0.229,0.229,,1,0,dongjoon-hyun,human_account,not_automation,MEMBER,yes,yes,no,no,no,0.072,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,53721,https://github.com/apache/spark/pull/53721,closed,2026-01-08T01:04:11Z,2026-01-15T02:36:48Z,,Yicong-Huang,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,7,7,3,0,yes,github_user,yes,no,no,3,2,0.003,2.841,,8,5,zhengruifeng,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,7.064,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,57245,https://github.com/apache/spark/pull/57245,closed,2026-07-14T07:16:12Z,2026-07-16T18:56:21Z,,anew,CONTRIBUTOR,human_account,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,7,7,3,0,yes,github_user,yes,no,no,2,0,40.393,40.393,40.393,3,2,szehon-ho,human_account,not_automation,MEMBER,yes,yes,no,yes,no,2.486,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,56752,https://github.com/apache/spark/pull/56752,closed,2026-06-24T20:37:10Z,2026-06-25T06:20:12Z,,cloud-fan,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,yes,yes,yes,yes,no,no,no,no,7,5,4,0,yes,github_user,yes,no,no,4,0,0.177,0.177,0.177,1,1,uros-b,human_account,not_automation,MEMBER,yes,yes,no,yes,no,0.405,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,57506,https://github.com/apache/spark/pull/57506,closed,2026-07-24T18:20:50Z,2026-07-24T19:39:33Z,,dongjoon-hyun,MEMBER,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,yes,no,no,no,yes,1,3,1,0,yes,github_user,no,no,no,2,0,1.291,1.291,,1,0,dongjoon-hyun,human_account,not_automation,MEMBER,yes,yes,no,no,no,0.055,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,55014,https://github.com/apache/spark/pull/55014,closed,2026-03-25T19:52:01Z,2026-07-05T00:52:54Z,,liuzqt,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,,no,no,no,2,1,2429.014,,,3,0,github-actions[bot],automation_bot,conventional_automation,NONE,no,no,no,yes,yes,101.209,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,56987,https://github.com/apache/spark/pull/56987,closed,2026-07-03T08:05:14Z,2026-08-04T16:25:09Z,,xumingming,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,3,6,1,0,yes,github_user,yes,no,no,2,0,67.304,67.304,,3,3,xumingming,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,32.347,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,53664,https://github.com/apache/spark/pull/53664,closed,2026-01-02T19:02:37Z,2026-07-12T00:46:29Z,,srielau,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,27,18,12,0,yes,github_user,yes,no,no,4,3,0.002,399.636,,21,11,github-actions[bot],automation_bot,conventional_automation,NONE,no,no,no,yes,yes,190.239,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,54167,https://github.com/apache/spark/pull/54167,closed,2026-02-06T02:29:16Z,2026-02-06T03:43:06Z,,dongjoon-hyun,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,0,no,yes,yes,yes,no,no,no,yes,2,2,1,0,yes,github_user,no,no,no,3,2,0.003,0.125,,1,0,dongjoon-hyun,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.051,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,55376,https://github.com/apache/spark/pull/55376,closed,2026-04-16T19:43:27Z,2026-04-30T22:17:30Z,,longvu-db,CONTRIBUTOR,human_account,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,32,42,12,0,yes,github_user,yes,no,no,6,0,0.429,0.429,0.429,98,98,gengliangwang,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,14.107,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,54501,https://github.com/apache/spark/pull/54501,closed,2026-02-26T03:41:11Z,2026-02-27T01:01:20Z,,cloud-fan,CONTRIBUTOR,human_account,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,14,11,7,0,yes,github_user,yes,no,no,5,0,4.334,4.334,4.334,1,1,cloud-fan,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.889,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,55457,https://github.com/apache/spark/pull/55457,closed,2026-04-21T20:30:58Z,2026-05-28T09:06:49Z,,longvu-db,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,2,1,1,0,yes,github_user,yes,no,no,2,0,516.041,516.041,,43,43,longvu-db,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,36.525,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,56536,https://github.com/apache/spark/pull/56536,closed,2026-06-16T04:30:25Z,2026-06-17T16:33:25Z,,ZitingShen,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,,no,no,no,1,0,,,,3,0,ZitingShen,human_account,not_automation,NONE,yes,no,no,yes,no,1.502,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,56574,https://github.com/apache/spark/pull/56574,closed,2026-06-17T20:05:00Z,2026-06-17T22:19:07Z,,dongjoon-hyun,MEMBER,human_account,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,4,2,0,yes,github_user,no,no,no,3,0,0.245,0.245,1.889,1,0,dongjoon-hyun,human_account,not_automation,MEMBER,yes,yes,no,no,no,0.093,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,issue,55392,https://github.com/apache/spark/issues/55392,closed,2026-04-17T15:00:54Z,2026-08-27T01:46:44Z,,postatum,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,2,2,0,0,no,,no,no,no,3,0,492.315,492.315,,0,0,github-actions[bot],automation_bot,conventional_automation,NONE,no,no,no,yes,yes,131.448,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,53770,https://github.com/apache/spark/pull/53770,closed,2026-01-12T18:51:40Z,2026-01-13T10:34:29Z,,peter-toth,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,4,3,0,yes,github_user,no,no,no,6,2,0.003,0.189,1.088,2,0,peter-toth,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.655,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,57315,https://github.com/apache/spark/pull/57315,closed,2026-07-16T18:50:56Z,2026-07-16T20:08:43Z,,huan233usc,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,1,0,huan233usc,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.054,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,58399,https://github.com/apache/spark/pull/58399,closed,2026-08-28T22:58:36Z,2026-08-29T01:23:32Z,,charliec05,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,2,3,0,0,no,,no,no,no,2,0,0.686,0.686,,1,0,charliec05,human_account,not_automation,NONE,yes,no,no,yes,no,0.101,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,56181,https://github.com/apache/spark/pull/56181,open,2026-05-28T07:04:55Z,,,ahshahid,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,5,0,0,no,,no,no,no,2,0,23.916,23.916,,3,0,,,,,no,no,no,yes,yes,,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,53953,https://github.com/apache/spark/pull/53953,closed,2026-01-24T22:12:33Z,2026-01-26T01:40:02Z,,Yicong-Huang,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,4,2,2,0,yes,github_user,no,no,no,4,2,0.003,25.365,25.365,7,0,zhengruifeng,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,1.144,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,55564,https://github.com/apache/spark/pull/55564,closed,2026-04-27T14:10:20Z,2026-04-28T03:20:16Z,,cloud-fan,CONTRIBUTOR,human_account,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,2,2,0,yes,github_user,no,no,no,3,0,0.473,0.473,0.473,1,0,cloud-fan,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.549,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,57784,https://github.com/apache/spark/pull/57784,closed,2026-08-05T07:06:45Z,2026-08-06T11:23:03Z,,zhengruifeng,CONTRIBUTOR,human_account,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,3,2,0,yes,github_user,yes,no,no,3,0,0.394,0.394,0.394,12,11,zhengruifeng,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,1.178,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,54142,https://github.com/apache/spark/pull/54142,closed,2026-02-04T16:14:20Z,2026-02-05T06:19:54Z,,sarutak,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,yes,no,0,no,yes,yes,yes,no,no,no,no,7,4,4,1,yes,github_user,no,yes,no,4,2,0.037,0.416,0.416,1,0,dongjoon-hyun,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.587,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,53793,https://github.com/apache/spark/pull/53793,closed,2026-01-13T23:55:53Z,2026-01-19T00:57:47Z,,gaogaotiantian,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,2,1,0,yes,github_user,yes,no,no,4,2,0.003,1.623,1.623,3,1,zhengruifeng,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,5.043,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,55054,https://github.com/apache/spark/pull/55054,closed,2026-03-27T06:15:02Z,2026-03-27T09:12:36Z,,Yicong-Huang,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,1,1,0,yes,github_user,no,no,no,2,0,0.49,0.49,0.49,1,0,HyukjinKwon,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,0.123,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,57276,https://github.com/apache/spark/pull/57276,closed,2026-07-15T12:06:02Z,2026-07-17T08:17:36Z,,ulysses-you,CONTRIBUTOR,human_account,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,12,15,5,0,yes,github_user,yes,no,no,6,0,15.59,15.59,15.59,3,1,ulysses-you,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,1.841,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,55692,https://github.com/apache/spark/pull/55692,closed,2026-05-05T22:02:44Z,2026-05-12T16:32:55Z,,pabloggarc,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,2,0,pabloggarc,human_account,not_automation,NONE,yes,no,no,yes,yes,6.771,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,56403,https://github.com/apache/spark/pull/56403,closed,2026-06-09T12:11:05Z,2026-06-22T16:59:36Z,,zhengruifeng,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,9,4,5,0,yes,github_user,yes,no,no,4,0,203.389,203.389,238.655,4,3,cloud-fan,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,13.2,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,58247,https://github.com/apache/spark/pull/58247,closed,2026-08-24T17:19:02Z,2026-08-31T19:58:36Z,,ericm-db,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,5,5,1,0,yes,github_user,yes,no,no,2,0,96.069,96.069,,3,1,dtenedor,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,7.111,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,55347,https://github.com/apache/spark/pull/55347,open,2026-04-15T11:54:43Z,,,EnricoMi,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,4,3,2,0,yes,github_user,no,no,no,2,0,1139.532,1139.532,,4,0,,,,,no,no,no,yes,yes,,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,54585,https://github.com/apache/spark/pull/54585,closed,2026-03-03T00:48:33Z,2026-03-03T03:14:41Z,,pan3793,MEMBER,human_account,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,3,2,0,yes,github_user,no,no,no,4,0,2.12,2.12,2.12,4,0,pan3793,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.101,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,56901,https://github.com/apache/spark/pull/56901,closed,2026-06-30T11:14:17Z,2026-06-30T22:48:14Z,,LuciferYang,CONTRIBUTOR,human_account,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,1,1,0,yes,github_user,no,no,no,2,0,0.156,0.156,0.156,1,0,MaxGekk,human_account,not_automation,MEMBER,yes,yes,no,yes,no,0.482,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,57557,https://github.com/apache/spark/pull/57557,closed,2026-07-27T05:22:29Z,2026-07-27T23:24:15Z,,sarutak,MEMBER,human_account,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,4,4,3,0,yes,github_user,yes,no,no,3,0,8.315,8.315,8.315,2,1,sarutak,human_account,not_automation,MEMBER,yes,yes,no,no,no,0.751,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,55344,https://github.com/apache/spark/pull/55344,closed,2026-04-15T00:26:21Z,2026-04-16T23:30:09Z,,dbtsai,MEMBER,human_account,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,0,1,0,yes,github_user,no,no,no,2,0,46.328,46.328,46.328,1,0,dbtsai,human_account,not_automation,MEMBER,yes,yes,no,no,yes,1.961,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,54918,https://github.com/apache/spark/pull/54918,closed,2026-03-20T10:48:15Z,2026-03-20T14:26:47Z,,peter-toth,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,9,4,0,yes,github_user,no,no,no,4,0,1.081,1.081,1.571,4,0,dongjoon-hyun,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,0.152,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,57639,https://github.com/apache/spark/pull/57639,closed,2026-07-29T20:22:00Z,2026-07-30T00:47:39Z,,mihailoale-db,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,3,3,1,0,yes,github_user,no,no,no,2,0,3.749,3.749,,1,0,gaogaotiantian,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.184,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,53857,https://github.com/apache/spark/pull/53857,closed,2026-01-19T15:32:57Z,2026-02-22T16:43:14Z,,jdavidroberts,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,8,8,3,0,yes,github_user,yes,no,no,5,2,0.003,509.593,728.471,4,4,cloud-fan,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,34.049,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,issue,56738,https://github.com/apache/spark/issues/56738,open,2026-06-24T11:52:18Z,,,sivakumardg,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,2,0,0,no,,no,no,no,2,0,777.246,777.246,,0,0,,,,,no,no,no,yes,no,,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,57781,https://github.com/apache/spark/pull/57781,open,2026-08-05T04:17:09Z,,,zhengruifeng,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,,no,no,no,1,0,,,,8,0,,,,,no,no,no,yes,no,,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,57693,https://github.com/apache/spark/pull/57693,open,2026-08-01T01:52:19Z,,,Spenserrrr,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,2,1,0,yes,github_user,no,no,no,2,0,83.058,83.058,83.058,6,0,,,,,no,no,no,yes,no,,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,56169,https://github.com/apache/spark/pull/56169,closed,2026-05-28T02:20:19Z,2026-05-28T06:53:01Z,,viirya,MEMBER,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,1,0,yes,github_user,no,no,no,2,0,0.64,0.64,0.64,1,0,viirya,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.189,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,57906,https://github.com/apache/spark/pull/57906,open,2026-08-10T18:07:27Z,,,wilhelmagren,NONE,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,1,2,0,yes,github_user,no,no,no,3,0,5.353,5.353,5.353,3,0,,,,,no,no,no,yes,no,,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,58373,https://github.com/apache/spark/pull/58373,closed,2026-08-28T03:12:56Z,2026-08-28T08:15:19Z,,cloud-fan,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,2,1,0,yes,github_user,no,no,no,2,0,1.068,1.068,1.068,1,0,cloud-fan,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.21,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,57263,https://github.com/apache/spark/pull/57263,closed,2026-07-15T01:23:49Z,2026-07-15T22:22:44Z,,gurpreetmultanii,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,2,3,0,yes,github_user,no,no,no,4,0,1.792,1.792,1.792,2,0,HyukjinKwon,human_account,not_automation,MEMBER,yes,yes,no,yes,no,0.874,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,57195,https://github.com/apache/spark/pull/57195,closed,2026-07-11T05:09:51Z,2026-07-11T05:38:52Z,,holdenk,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,4,0,holdenk,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.02,1
,,,24,apache/spark,traditional,model_infra,supporting_infrastructure,pull_request,57464,https://github.com/apache/spark/pull/57464,closed,2026-07-23T13:08:20Z,2026-07-24T01:34:17Z,,ulysses-you,CONTRIBUTOR,human_account,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,2,1,0,yes,github_user,no,no,no,2,0,3.338,3.338,3.338,1,0,ulysses-you,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.518,1
,,,25,coder/coder,mixed,agent_runtime_infra,supporting_infrastructure,pull_request,27284,https://github.com/coder/coder/pull/27284,merged,2026-07-16T04:25:46Z,2026-08-06T04:04:24Z,2026-08-06T04:04:24Z,ethanndickson,MEMBER,human_account,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,28,yes,yes,yes,yes,no,no,no,no,31,47,6,1,yes,agent,yes,yes,yes,6,12,0.002,463.785,463.785,6,6,ethanndickson,human_account,not_automation,MEMBER,yes,yes,no,no,no,20.985,1
,,,25,coder/coder,mixed,agent_runtime_infra,supporting_infrastructure,pull_request,25854,https://github.com/coder/coder/pull/25854,merged,2026-05-29T13:55:35Z,2026-06-01T13:15:48Z,2026-06-01T13:15:48Z,dannykopping,CONTRIBUTOR,human_account,no,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,no,yes,no,14,no,yes,yes,yes,no,no,no,no,24,38,5,1,yes,agent,yes,yes,yes,5,11,0.003,68.508,68.508,4,4,dannykopping,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,2.972,1
,,,25,coder/coder,mixed,agent_runtime_infra,supporting_infrastructure,pull_request,25538,https://github.com/coder/coder/pull/25538,merged,2026-05-20T21:51:21Z,2026-05-22T20:06:48Z,2026-05-22T20:06:47Z,zedkipp,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,6,7,2,0,yes,github_user,yes,no,no,4,2,0.003,5.948,5.948,1,1,zedkipp,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,1.927,1
,,,25,coder/coder,mixed,agent_runtime_infra,supporting_infrastructure,pull_request,22893,https://github.com/coder/coder/pull/22893,merged,2026-03-10T13:45:15Z,2026-03-10T14:22:39Z,2026-03-10T14:22:39Z,kylecarbs,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,1,1,0,yes,github_user,no,no,no,2,0,0.568,0.568,0.568,1,0,kylecarbs,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.026,1
,,,25,coder/coder,mixed,agent_runtime_infra,supporting_infrastructure,pull_request,25148,https://github.com/coder/coder/pull/25148,closed,2026-05-11T19:13:04Z,2026-05-26T00:27:53Z,,mafredri,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,2,0,github-actions[bot],automation_bot,conventional_automation,CONTRIBUTOR,no,no,no,no,yes,14.219,1
,,,25,coder/coder,mixed,agent_runtime_infra,supporting_infrastructure,issue,21614,https://github.com/coder/coder/issues/21614,open,2026-01-21T17:07:20Z,,,joytianya,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,yes,,1
,,,25,coder/coder,mixed,agent_runtime_infra,supporting_infrastructure,pull_request,26590,https://github.com/coder/coder/pull/26590,closed,2026-06-22T23:37:09Z,2026-07-07T00:27:48Z,,cstyan,CONTRIBUTOR,human_account,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,no,19,no,yes,yes,no,no,yes,yes,yes,20,21,3,0,yes,agent,yes,no,no,3,6,0.018,,,1,1,github-actions[bot],automation_bot,conventional_automation,CONTRIBUTOR,no,no,no,yes,no,14.035,1
,,,25,coder/coder,mixed,agent_runtime_infra,supporting_infrastructure,pull_request,24158,https://github.com/coder/coder/pull/24158,merged,2026-04-08T16:20:18Z,2026-04-09T16:48:36Z,2026-04-09T16:48:36Z,johnstcn,MEMBER,human_account,no,yes,yes,yes,no,no,yes,no,yes,yes,yes,yes,no,no,no,2,no,yes,yes,yes,no,no,no,no,3,2,3,0,yes,agent,yes,no,no,3,2,3.553,24.471,24.471,3,1,johnstcn,human_account,not_automation,MEMBER,yes,yes,no,no,yes,1.02,1
